# This file contains the list of genes (nodes) in the gene regulatory network
# of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
CG5262	5	0	Readout_terminal
CG5191	5	0	Readout_terminal
CG5189	5	0	Readout_terminal
CG5087	5	0	Readout_terminal
CG4972	5	0	Readout_terminal
CG4928	5	0	Readout_terminal
CG4797	5	0	Readout_terminal
CG4774	5	0	Readout_terminal
CG4743	5	0	Readout_terminal
CG4721	5	0	Readout_terminal
CG4686	5	0	Readout_terminal
CG4673	5	0	Readout_terminal
CG4623	5	0	Readout_terminal
CG4598	5	0	Readout_terminal
CG4592	5	0	Readout_terminal
CG4589	5	0	Readout_terminal
CG4500	5	0	Readout_terminal
CG4406	5	0	Readout_terminal
CG42542	5	0	Readout_terminal
CG42371	5	0	Readout_terminal
CG42234	5	0	Readout_terminal
CG4080	5	0	Readout_terminal
CG4036	5	0	Readout_terminal
CG4025	5	0	Readout_terminal
CG3939	5	0	Readout_terminal
CG3777	5	0	Readout_terminal
CG3770	5	0	Readout_terminal
CG3760	5	0	Readout_terminal
CG3597	5	0	Readout_terminal
CG3546	5	0	Readout_terminal
CG34314	5	0	Readout_terminal
CG34261	5	0	Readout_terminal
CG34228	5	0	Readout_terminal
CG33932	5	0	Readout_terminal
CG33714	5	0	Readout_terminal
CG33713	5	0	Readout_terminal
CG33303	5	0	Readout_terminal
CG33232	5	0	Readout_terminal
CG33228	5	0	Readout_terminal
CG33172	5	0	Readout_terminal
CG33099	5	0	Readout_terminal
CG33051	5	0	Readout_terminal
CG32832	5	0	Readout_terminal
CG32809	5	0	Readout_terminal
CG32628	5	0	Readout_terminal
CG32549	5	0	Readout_terminal
CG32473	5	0	Readout_terminal
CG32452	5	0	Readout_terminal
CG32448	5	0	Readout_terminal
CG32441	5	0	Readout_terminal
CG32267	5	0	Readout_terminal
CG32079	5	0	Readout_terminal
CG31998	5	0	Readout_terminal
CG3191	5	0	Readout_terminal
CG31709	5	0	Readout_terminal
CG31648	5	0	Readout_terminal
CG3164	5	0	Readout_terminal
CG31635	5	0	Readout_terminal
CG3160	5	0	Readout_terminal
CG31546	5	0	Readout_terminal
CG31534	5	0	Readout_terminal
CG31517	5	0	Readout_terminal
CG31344	5	0	Readout_terminal
CG31169	5	0	Readout_terminal
CG31116	5	0	Readout_terminal
CG31054	5	0	Readout_terminal
CG30496	5	0	Readout_terminal
CG30380	5	0	Readout_terminal
CG3033	5	0	Readout_terminal
CG30051	5	0	Readout_terminal
CG30034	5	0	Readout_terminal
CG30010	5	0	Readout_terminal
CG2947	5	0	Readout_terminal
CG2846	5	0	Readout_terminal
CG2818	5	0	Readout_terminal
CG2811	5	0	Readout_terminal
CG2246	5	0	Readout_terminal
CG1890	5	0	Readout_terminal
CG18809	5	0	Readout_terminal
CG18549	5	0	Readout_terminal
CG18446	5	0	Readout_terminal
CG18139	5	0	Readout_terminal
CG17883	5	0	Readout_terminal
CG17778	5	0	Readout_terminal
CG17625	5	0	Readout_terminal
CG17600	5	0	Readout_terminal
CG17565	5	0	Readout_terminal
CG17327	5	0	Readout_terminal
CG17119	5	0	Readout_terminal
CG17019	5	0	Readout_terminal
CG16996	5	0	Readout_terminal
CG16989	5	0	Readout_terminal
CG1675	5	0	Readout_terminal
CG15784	5	0	Readout_terminal
CG15727	5	0	Readout_terminal
CG15653	5	0	Readout_terminal
CG15651	5	0	Readout_terminal
CG15643	5	0	Readout_terminal
CG15515	5	0	Readout_terminal
CG15382	5	0	Readout_terminal
CG15345	5	0	Readout_terminal
CG15317	5	0	Readout_terminal
CG15269	5	0	Readout_terminal
CG15098	5	0	Readout_terminal
CG15096	5	0	Readout_terminal
CG15014	5	0	Readout_terminal
CG14985	5	0	Readout_terminal
CG14968	5	0	Readout_terminal
CG14964	5	0	Readout_terminal
CG14834	5	0	Readout_terminal
CG14820	5	0	Readout_terminal
CG14778	5	0	Readout_terminal
CG14760	5	0	Readout_terminal
CG14701	5	0	Readout_terminal
CG14550	5	0	Readout_terminal
CG14545	5	0	Readout_terminal
CG14543	5	0	Readout_terminal
CG14527	5	0	Readout_terminal
CG14362	5	0	Readout_terminal
CG1418	5	0	Readout_terminal
CG14133	5	0	Readout_terminal
CG14111	5	0	Readout_terminal
CG13894	5	0	Readout_terminal
CG13887	5	0	Readout_terminal
CG13663	5	0	Readout_terminal
CG1340	5	0	Readout_terminal
CG13398	5	0	Readout_terminal
CG13369	5	0	Readout_terminal
CG13367	5	0	Readout_terminal
CG13323	5	0	Readout_terminal
CG13215	5	0	Readout_terminal
CG13192	5	0	Readout_terminal
CG13189	5	0	Readout_terminal
CG13177	5	0	Readout_terminal
CG1309	5	0	Readout_terminal
CG12945	5	0	Readout_terminal
CG12868	5	0	Readout_terminal
CG12746	5	0	Readout_terminal
CG12643	5	0	Readout_terminal
CG12325	5	0	Readout_terminal
CG12304	5	0	Readout_terminal
CG12182	5	0	Readout_terminal
CG12118	5	0	Readout_terminal
CG12107	5	0	Readout_terminal
CG12091	5	0	Readout_terminal
CG12012	5	0	Readout_terminal
CG11727	5	0	Readout_terminal
CG11597	5	0	Readout_terminal
CG11576	5	0	Readout_terminal
CG11418	5	0	Readout_terminal
CG11395	5	0	Readout_terminal
CG11342	5	0	Readout_terminal
CG11242	5	0	Readout_terminal
CG1124	5	0	Readout_terminal
CG11138	5	0	Readout_terminal
CG10916	5	0	Readout_terminal
CG10741	5	0	Readout_terminal
CG10673	5	0	Readout_terminal
CG10623	5	0	Readout_terminal
CG10373	5	0	Readout_terminal
CG10337	5	0	Readout_terminal
CG10277	5	0	Readout_terminal
CG10262	5	0	Readout_terminal
CG10157	5	0	Readout_terminal
CDase	5	0	Readout_terminal
Bx	5	0	Readout_terminal
Axs	5	0	Readout_terminal
Atg2	5	0	Readout_terminal
Atg13	5	0	Readout_terminal
Art9	5	0	Readout_terminal
Ard1	5	0	Readout_terminal
Apf	5	0	Readout_terminal
Ahcy13	5	0	Readout_terminal
Adk2	5	0	Readout_terminal
Acph-1	5	0	Readout_terminal
Aats-trp	5	0	Readout_terminal
Aats-ala-m	5	0	Readout_terminal
ATPsyn-beta	5	0	Readout_terminal
ALiX	5	0	Readout_terminal
zuc	4	0	Readout_terminal
wol	4	0	Readout_terminal
vps2	4	0	Readout_terminal
vig	4	0	Readout_terminal
vas	4	0	Readout_terminal
up	4	0	Readout_terminal
unc-13	4	0	Readout_terminal
unc-115	4	0	Readout_terminal
tutl	4	0	Readout_terminal
tamo	4	0	Readout_terminal
t	4	0	Readout_terminal
ste14	4	0	Readout_terminal
spir	4	0	Readout_terminal
spas	4	0	Readout_terminal
sowah	4	0	Readout_terminal
sop	4	0	Readout_terminal
sns	4	0	Readout_terminal
snapin	4	0	Readout_terminal
sm	4	0	Readout_terminal
slmo	4	0	Readout_terminal
slif	4	0	Readout_terminal
shot	4	0	Readout_terminal
sba	4	0	Readout_terminal
sad	4	0	Readout_terminal
robo	4	0	Readout_terminal
retm	4	0	Readout_terminal
ref(2)P	4	0	Readout_terminal
pxt	4	0	Readout_terminal
pug	4	0	Readout_terminal
ptr	4	0	Readout_terminal
poe	4	0	Readout_terminal
pigeon	4	0	Readout_terminal
pes	4	0	Readout_terminal
out	4	0	Readout_terminal
otk	4	0	Readout_terminal
ocn	4	0	Readout_terminal
nudC	4	0	Readout_terminal
nrv1	4	0	Readout_terminal
nos	4	0	Readout_terminal
nero	4	0	Readout_terminal
nAcRalpha-96Ab	4	0	Readout_terminal
mud	4	0	Readout_terminal
mub	4	0	Readout_terminal
mtm	4	0	Readout_terminal
mthl14	4	0	Readout_terminal
mtSSB	4	0	Readout_terminal
mia	4	0	Readout_terminal
mge	4	0	Readout_terminal
mei-218	4	0	Readout_terminal
mbf1	4	0	Readout_terminal
mRpS35	4	0	Readout_terminal
mRpS11	4	0	Readout_terminal
mRpL44	4	0	Readout_terminal
mRpL40	4	0	Readout_terminal
mRpL36	4	0	Readout_terminal
mRpL1	4	0	Readout_terminal
ltd	4	0	Readout_terminal
lig3	4	0	Readout_terminal
lectin-24Db	4	0	Readout_terminal
lbk	4	0	Readout_terminal
l(3)neo43	4	0	Readout_terminal
l(2)37Bb	4	0	Readout_terminal
l(2)06225	4	0	Readout_terminal
l(2)01810	4	0	Readout_terminal
l(1)G0144	4	0	Readout_terminal
kel	4	0	Readout_terminal
kdn	4	0	Readout_terminal
kappaTry	4	0	Readout_terminal
iPLA2-VIA	4	0	Readout_terminal
hth	4	0	Readout_terminal
gatA	4	0	Readout_terminal
fray	4	0	Readout_terminal
fau	4	0	Readout_terminal
fan	4	0	Readout_terminal
f	4	0	Readout_terminal
epsilonCOP	4	0	Readout_terminal
edl	4	0	Readout_terminal
ea	4	0	Readout_terminal
eIF-4E	4	0	Readout_terminal
eIF-2alpha	4	0	Readout_terminal
eIF-1A	4	0	Readout_terminal
dys	4	0	Readout_terminal
dro6	4	0	Readout_terminal
dpr5	4	0	Readout_terminal
dj	4	0	Readout_terminal
cpx	4	0	Readout_terminal
comm3	4	0	Readout_terminal
cl	4	0	Readout_terminal
cib	4	0	Readout_terminal
cdi	4	0	Readout_terminal
caps	4	0	Readout_terminal
capa	4	0	Readout_terminal
ca	4	0	Readout_terminal
by	4	0	Readout_terminal
bwa	4	0	Readout_terminal
bol	4	0	Readout_terminal
blp	4	0	Readout_terminal
betaggt-II	4	0	Readout_terminal
bai	4	0	Readout_terminal
asrij	4	0	Readout_terminal
asl	4	0	Readout_terminal
alphaTub84D	4	0	Readout_terminal
alphaCop	4	0	Readout_terminal
alpha-Est8	4	0	Readout_terminal
alpha-Est7	4	0	Readout_terminal
alpha-Cat	4	0	Readout_terminal
Vdup1	4	0	Readout_terminal
Upf2	4	0	Readout_terminal
Ubi-p5E	4	0	Readout_terminal
UbcD4	4	0	Readout_terminal
UBL3	4	0	Readout_terminal
U26	4	0	Readout_terminal
Tsf3	4	0	Readout_terminal
Trp1	4	0	Readout_terminal
Tom40	4	0	Readout_terminal
Tm2	4	0	Readout_terminal
TepIII	4	0	Readout_terminal
TRAM	4	0	Readout_terminal
T-cp1	4	0	Readout_terminal
Syx13	4	0	Readout_terminal
Spred	4	0	Readout_terminal
Spn	4	0	Readout_terminal
Sos	4	0	Readout_terminal
Smc5	4	0	Readout_terminal
Sirt6	4	0	Readout_terminal
Sirt2	4	0	Readout_terminal
SelD	4	0	Readout_terminal
SdhA	4	0	Readout_terminal
Sas	4	0	Readout_terminal
Rya-r44F	4	0	Readout_terminal
Rpt6R	4	0	Readout_terminal
Rph	4	0	Readout_terminal
RpS9	4	0	Readout_terminal
RpS6	4	0	Readout_terminal
RpS3	4	0	Readout_terminal
RpS27	4	0	Readout_terminal
RpS15	4	0	Readout_terminal
RpS12	4	0	Readout_terminal
RpL8	4	0	Readout_terminal
RpL31	4	0	Readout_terminal
RpL26	4	0	Readout_terminal
RpL24	4	0	Readout_terminal
RpL23A	4	0	Readout_terminal
RpL22	4	0	Readout_terminal
RpL17	4	0	Readout_terminal
RpI135	4	0	Readout_terminal
Roc2	4	0	Readout_terminal
RhoGDI	4	0	Readout_terminal
Rheb	4	0	Readout_terminal
Rbcn-3A	4	0	Readout_terminal
Ranbp11	4	0	Readout_terminal
Ran-like	4	0	Readout_terminal
Rab9	4	0	Readout_terminal
Rab5	4	0	Readout_terminal
Rab4	4	0	Readout_terminal
Rab26	4	0	Readout_terminal
Qm	4	0	Readout_terminal
Prp19	4	0	Readout_terminal
Ppn	4	0	Readout_terminal
Plc21C	4	0	Readout_terminal
Pka-R1	4	0	Readout_terminal
Pimet	4	0	Readout_terminal
Pdp	4	0	Readout_terminal
PGRP-LB	4	0	Readout_terminal
O-fut2	4	0	Readout_terminal
Nsf2	4	0	Readout_terminal
Nrg	4	0	Readout_terminal
Nplp3	4	0	Readout_terminal
Nox	4	0	Readout_terminal
Nle	4	0	Readout_terminal
Neb-cGP	4	0	Readout_terminal
Ndae1	4	0	Readout_terminal
Msp-300	4	0	Readout_terminal
Mlp84B	4	0	Readout_terminal
Mical	4	0	Readout_terminal
Mgat1	4	0	Readout_terminal
Met	4	0	Readout_terminal
MCPH1	4	0	Readout_terminal
Lrrk	4	0	Readout_terminal
LpR1	4	0	Readout_terminal
Lmpt	4	0	Readout_terminal
Lectin-galC1	4	0	Readout_terminal
LSm7	4	0	Readout_terminal
KrT95D	4	0	Readout_terminal
Klc	4	0	Readout_terminal
Khc-73	4	0	Readout_terminal
Ir68a	4	0	Readout_terminal
Ipk2	4	0	Readout_terminal
Indy	4	0	Readout_terminal
Ilk	4	0	Readout_terminal
Idgf1	4	0	Readout_terminal
Ho	4	0	Readout_terminal
Hmt-1	4	0	Readout_terminal
Hex-A	4	0	Readout_terminal
Hdc	4	0	Readout_terminal
HDAC6	4	0	Readout_terminal
Gycbeta100B	4	0	Readout_terminal
Gtp-bp	4	0	Readout_terminal
Gpdh	4	0	Readout_terminal
Gmap	4	0	Readout_terminal
GluClalpha	4	0	Readout_terminal
GckIII	4	0	Readout_terminal
Fkbp13	4	0	Readout_terminal
Fer2	4	0	Readout_terminal
Fdh	4	0	Readout_terminal
Epac	4	0	Readout_terminal
Eip71CD	4	0	Readout_terminal
Edg78E	4	0	Readout_terminal
Drs-l	4	0	Readout_terminal
Dip-B	4	0	Readout_terminal
Dhap-at	4	0	Readout_terminal
Dgkepsilon	4	0	Readout_terminal
Dcr-2	4	0	Readout_terminal
Cyp6v1	4	0	Readout_terminal
Cyp6a9	4	0	Readout_terminal
Cyp4d2	4	0	Readout_terminal
Ctr1B	4	0	Readout_terminal
Csk	4	0	Readout_terminal
Csat	4	0	Readout_terminal
Cpr49Ae	4	0	Readout_terminal
Cnx99A	4	0	Readout_terminal
Cerk	4	0	Readout_terminal
Ccp84Ag	4	0	Readout_terminal
Ccp84Aa	4	0	Readout_terminal
CanB	4	0	Readout_terminal
Camta	4	0	Readout_terminal
Caki	4	0	Readout_terminal
CR18854	4	0	Readout_terminal
CLIP-190	4	0	Readout_terminal
CG9992	4	0	Readout_terminal
CG9977	4	0	Readout_terminal
CG9960	4	0	Readout_terminal
CG9940	4	0	Readout_terminal
CG9921	4	0	Readout_terminal
CG9917	4	0	Readout_terminal
CG9902	4	0	Readout_terminal
CG9895	4	0	Readout_terminal
CG9855	4	0	Readout_terminal
CG9743	4	0	Readout_terminal
CG9673	4	0	Readout_terminal
CG9646	4	0	Readout_terminal
CG9581	4	0	Readout_terminal
CG9483	4	0	Readout_terminal
CG9413	4	0	Readout_terminal
CG9376	4	0	Readout_terminal
CG9362	4	0	Readout_terminal
CG9344	4	0	Readout_terminal
CG9231	4	0	Readout_terminal
CG9171	4	0	Readout_terminal
CG9168	4	0	Readout_terminal
CG9154	4	0	Readout_terminal
CG9134	4	0	Readout_terminal
CG8908	4	0	Readout_terminal
CG8891	4	0	Readout_terminal
CG8870	4	0	Readout_terminal
CG8818	4	0	Readout_terminal
CG8774	4	0	Readout_terminal
CG8673	4	0	Readout_terminal
CG8596	4	0	Readout_terminal
CG8589	4	0	Readout_terminal
CG8399	4	0	Readout_terminal
CG8397	4	0	Readout_terminal
CG8321	4	0	Readout_terminal
CG8260	4	0	Readout_terminal
CG8239	4	0	Readout_terminal
CG8172	4	0	Readout_terminal
CG8086	4	0	Readout_terminal
CG8051	4	0	Readout_terminal
CG8042	4	0	Readout_terminal
CG8036	4	0	Readout_terminal
CG8010	4	0	Readout_terminal
CG8009	4	0	Readout_terminal
CG7950	4	0	Readout_terminal
CG7949	4	0	Readout_terminal
CG7787	4	0	Readout_terminal
CG7770	4	0	Readout_terminal
CG7634	4	0	Readout_terminal
CG7587	4	0	Readout_terminal
CG7523	4	0	Readout_terminal
CG7376	4	0	Readout_terminal
CG7371	4	0	Readout_terminal
CG7369	4	0	Readout_terminal
CG7352	4	0	Readout_terminal
CG7322	4	0	Readout_terminal
CG7272	4	0	Readout_terminal
CG7231	4	0	Readout_terminal
CG7177	4	0	Readout_terminal
CG7148	4	0	Readout_terminal
CG7115	4	0	Readout_terminal
CG6927	4	0	Readout_terminal
CG6903	4	0	Readout_terminal
CG6891	4	0	Readout_terminal
CG6867	4	0	Readout_terminal
CG6856	4	0	Readout_terminal
CG6758	4	0	Readout_terminal
CG6729	4	0	Readout_terminal
CG6608	4	0	Readout_terminal
CG6511	4	0	Readout_terminal
CG6484	4	0	Readout_terminal
CG6455	4	0	Readout_terminal
CG6327	4	0	Readout_terminal
CG6255	4	0	Readout_terminal
CG6195	4	0	Readout_terminal
CG6184	4	0	Readout_terminal
CG6163	4	0	Readout_terminal
CG6153	4	0	Readout_terminal
CG6094	4	0	Readout_terminal
CG6005	4	0	Readout_terminal
CG5984	4	0	Readout_terminal
CG5953	4	0	Readout_terminal
CG5937	4	0	Readout_terminal
CG5919	4	0	Readout_terminal
CG5910	4	0	Readout_terminal
CG5830	4	0	Readout_terminal
CG5758	4	0	Readout_terminal
CG5721	4	0	Readout_terminal
CG5565	4	0	Readout_terminal
CG5541	4	0	Readout_terminal
CG5366	4	0	Readout_terminal
CG5327	4	0	Readout_terminal
CG5323	4	0	Readout_terminal
CG5319	4	0	Readout_terminal
CG5205	4	0	Readout_terminal
CG5167	4	0	Readout_terminal
CG5118	4	0	Readout_terminal
CG5114	4	0	Readout_terminal
CG5112	4	0	Readout_terminal
CG5110	4	0	Readout_terminal
CG5091	4	0	Readout_terminal
CG5045	4	0	Readout_terminal
CG5001	4	0	Readout_terminal
CG4995	4	0	Readout_terminal
CG4966	4	0	Readout_terminal
CG4893	4	0	Readout_terminal
CG4674	4	0	Readout_terminal
CG4646	4	0	Readout_terminal
CG4586	4	0	Readout_terminal
CG4557	4	0	Readout_terminal
CG4365	4	0	Readout_terminal
CG42540	4	0	Readout_terminal
CG42455	4	0	Readout_terminal
CG42389	4	0	Readout_terminal
CG42372	4	0	Readout_terminal
CG42354	4	0	Readout_terminal
CG42306	4	0	Readout_terminal
CG42268	4	0	Readout_terminal
CG42239	4	0	Readout_terminal
CG4074	4	0	Readout_terminal
CG4061	4	0	Readout_terminal
CG4042	4	0	Readout_terminal
CG3955	4	0	Readout_terminal
CG3803	4	0	Readout_terminal
CG3719	4	0	Readout_terminal
CG3711	4	0	Readout_terminal
CG3699	4	0	Readout_terminal
CG3638	4	0	Readout_terminal
CG3556	4	0	Readout_terminal
CG3548	4	0	Readout_terminal
CG3502	4	0	Readout_terminal
CG34417	4	0	Readout_terminal
CG34371	4	0	Readout_terminal
CG34365	4	0	Readout_terminal
CG34317	4	0	Readout_terminal
CG34242	4	0	Readout_terminal
CG34172	4	0	Readout_terminal
CG34149	4	0	Readout_terminal
CG34136	4	0	Readout_terminal
CG34132	4	0	Readout_terminal
CG33965	4	0	Readout_terminal
CG3368	4	0	Readout_terminal
CG3353	4	0	Readout_terminal
CG33298	4	0	Readout_terminal
CG3305	4	0	Readout_terminal
CG32986	4	0	Readout_terminal
CG32939	4	0	Readout_terminal
CG32792	4	0	Readout_terminal
CG32711	4	0	Readout_terminal
CG32641	4	0	Readout_terminal
CG3262	4	0	Readout_terminal
CG32594	4	0	Readout_terminal
CG32573	4	0	Readout_terminal
CG3253	4	0	Readout_terminal
CG32483	4	0	Readout_terminal
CG32442	4	0	Readout_terminal
CG32352	4	0	Readout_terminal
CG32350	4	0	Readout_terminal
CG32262	4	0	Readout_terminal
CG3225	4	0	Readout_terminal
CG32113	4	0	Readout_terminal
CG32103	4	0	Readout_terminal
CG32062	4	0	Readout_terminal
CG32000	4	0	Readout_terminal
CG31988	4	0	Readout_terminal
CG31950	4	0	Readout_terminal
CG31922	4	0	Readout_terminal
CG31915	4	0	Readout_terminal
CG31873	4	0	Readout_terminal
CG31812	4	0	Readout_terminal
CG31643	4	0	Readout_terminal
CG31542	4	0	Readout_terminal
CG31249	4	0	Readout_terminal
CG31120	4	0	Readout_terminal
CG3104	4	0	Readout_terminal
CG31004	4	0	Readout_terminal
CG3074	4	0	Readout_terminal
CG30503	4	0	Readout_terminal
CG30492	4	0	Readout_terminal
CG30421	4	0	Readout_terminal
CG30373	4	0	Readout_terminal
CG3036	4	0	Readout_terminal
CG30350	4	0	Readout_terminal
CG30195	4	0	Readout_terminal
CG30108	4	0	Readout_terminal
CG30100	4	0	Readout_terminal
CG30091	4	0	Readout_terminal
CG30001	4	0	Readout_terminal
CG2794	4	0	Readout_terminal
CG2736	4	0	Readout_terminal
CG2680	4	0	Readout_terminal
CG2556	4	0	Readout_terminal
CG2543	4	0	Readout_terminal
CG2083	4	0	Readout_terminal
CG2082	4	0	Readout_terminal
CG2064	4	0	Readout_terminal
CG2061	4	0	Readout_terminal
CG2059	4	0	Readout_terminal
CG2010	4	0	Readout_terminal
CG18789	4	0	Readout_terminal
CG18731	4	0	Readout_terminal
CG18622	4	0	Readout_terminal
CG18410	4	0	Readout_terminal
CG18132	4	0	Readout_terminal
CG17841	4	0	Readout_terminal
CG17776	4	0	Readout_terminal
CG17717	4	0	Readout_terminal
CG17660	4	0	Readout_terminal
CG1764	4	0	Readout_terminal
CG17486	4	0	Readout_terminal
CG1702	4	0	Readout_terminal
CG16972	4	0	Readout_terminal
CG16971	4	0	Readout_terminal
CG16884	4	0	Readout_terminal
CG1671	4	0	Readout_terminal
CG1607	4	0	Readout_terminal
CG15912	4	0	Readout_terminal
CG1582	4	0	Readout_terminal
CG15745	4	0	Readout_terminal
CG15523	4	0	Readout_terminal
CG15510	4	0	Readout_terminal
CG15412	4	0	Readout_terminal
CG15386	4	0	Readout_terminal
CG15375	4	0	Readout_terminal
CG15213	4	0	Readout_terminal
CG15211	4	0	Readout_terminal
CG1514	4	0	Readout_terminal
CG15043	4	0	Readout_terminal
CG15027	4	0	Readout_terminal
CG14990	4	0	Readout_terminal
CG14933	4	0	Readout_terminal
CG14907	4	0	Readout_terminal
CG14815	4	0	Readout_terminal
CG14619	4	0	Readout_terminal
CG14523	4	0	Readout_terminal
CG14464	4	0	Readout_terminal
CG14457	4	0	Readout_terminal
CG14440	4	0	Readout_terminal
CG14411	4	0	Readout_terminal
CG14407	4	0	Readout_terminal
CG14322	4	0	Readout_terminal
CG14316	4	0	Readout_terminal
CG14291	4	0	Readout_terminal
CG14290	4	0	Readout_terminal
CG14275	4	0	Readout_terminal
CG14252	4	0	Readout_terminal
CG14246	4	0	Readout_terminal
CG14245	4	0	Readout_terminal
CG14193	4	0	Readout_terminal
CG14190	4	0	Readout_terminal
CG14147	4	0	Readout_terminal
CG14022	4	0	Readout_terminal
CG13895	4	0	Readout_terminal
CG13891	4	0	Readout_terminal
CG13885	4	0	Readout_terminal
CG13743	4	0	Readout_terminal
CG13711	4	0	Readout_terminal
CG13704	4	0	Readout_terminal
CG13653	4	0	Readout_terminal
CG13386	4	0	Readout_terminal
CG13315	4	0	Readout_terminal
CG13295	4	0	Readout_terminal
CG13220	4	0	Readout_terminal
CG1317	4	0	Readout_terminal
CG13117	4	0	Readout_terminal
CG1298	4	0	Readout_terminal
CG12918	4	0	Readout_terminal
CG12895	4	0	Readout_terminal
CG12835	4	0	Readout_terminal
CG12290	4	0	Readout_terminal
CG12204	4	0	Readout_terminal
CG12170	4	0	Readout_terminal
CG12140	4	0	Readout_terminal
CG12106	4	0	Readout_terminal
CG12099	4	0	Readout_terminal
CG12020	4	0	Readout_terminal
CG12001	4	0	Readout_terminal
CG11854	4	0	Readout_terminal
CG11802	4	0	Readout_terminal
CG11779	4	0	Readout_terminal
CG1172	4	0	Readout_terminal
CG11686	4	0	Readout_terminal
CG11539	4	0	Readout_terminal
CG11455	4	0	Readout_terminal
CG11448	4	0	Readout_terminal
CG11414	4	0	Readout_terminal
CG11396	4	0	Readout_terminal
CG1139	4	0	Readout_terminal
CG11255	4	0	Readout_terminal
CG11236	4	0	Readout_terminal
CG11134	4	0	Readout_terminal
CG11125	4	0	Readout_terminal
CG11015	4	0	Readout_terminal
CG10866	4	0	Readout_terminal
CG10694	4	0	Readout_terminal
CG10576	4	0	Readout_terminal
CG10516	4	0	Readout_terminal
CG10467	4	0	Readout_terminal
CG10426	4	0	Readout_terminal
CG10413	4	0	Readout_terminal
CG10405	4	0	Readout_terminal
CG10353	4	0	Readout_terminal
CG10254	4	0	Readout_terminal
CG10205	4	0	Readout_terminal
CG10102	4	0	Readout_terminal
CG10068	4	0	Readout_terminal
CG10026	4	0	Readout_terminal
CD98hc	4	0	Readout_terminal
CBP	4	0	Readout_terminal
CAH1	4	0	Readout_terminal
Bsg	4	0	Readout_terminal
Best2	4	0	Readout_terminal
Asx	4	0	Readout_terminal
Arp11	4	0	Readout_terminal
Arf102F	4	0	Readout_terminal
Aplip1	4	0	Readout_terminal
Adk3	4	0	Readout_terminal
Aats-val	4	0	Readout_terminal
Aats-leu	4	0	Readout_terminal
Aats-cys	4	0	Readout_terminal
5PtaseI	4	0	Readout_terminal
zormin	3	0	Readout_terminal
yuri	3	0	Readout_terminal
wun	3	0	Readout_terminal
wash	3	0	Readout_terminal
vn	3	0	Readout_terminal
upd3	3	0	Readout_terminal
tws	3	0	Readout_terminal
tty	3	0	Readout_terminal
trpl	3	0	Readout_terminal
tko	3	0	Readout_terminal
ths	3	0	Readout_terminal
synj	3	0	Readout_terminal
sv	3	0	Readout_terminal
sty	3	0	Readout_terminal
spz	3	0	Readout_terminal
sprt	3	0	Readout_terminal
spri	3	0	Readout_terminal
spdo	3	0	Readout_terminal
snk	3	0	Readout_terminal
smp-30	3	0	Readout_terminal
sif	3	0	Readout_terminal
sev	3	0	Readout_terminal
sec24	3	0	Readout_terminal
sec13	3	0	Readout_terminal
sda	3	0	Readout_terminal
scw	3	0	Readout_terminal
scramb1	3	0	Readout_terminal
scpr-A	3	0	Readout_terminal
sNPF	3	0	Readout_terminal
rt	3	0	Readout_terminal
ras	3	0	Readout_terminal
rab3-GAP	3	0	Readout_terminal
pain	3	0	Readout_terminal
p38b	3	0	Readout_terminal
ogre	3	0	Readout_terminal
nec	3	0	Readout_terminal
nan	3	0	Readout_terminal
nAcRbeta-21C	3	0	Readout_terminal
nAcRalpha-96Aa	3	0	Readout_terminal
mthl5	3	0	Readout_terminal
mspo	3	0	Readout_terminal
ms(3)K81	3	0	Readout_terminal
ms(2)35Ci	3	0	Readout_terminal
mfas	3	0	Readout_terminal
mei-P26	3	0	Readout_terminal
mal	3	0	Readout_terminal
mRpS29	3	0	Readout_terminal
mRpS26	3	0	Readout_terminal
mRpS14	3	0	Readout_terminal
mRpL49	3	0	Readout_terminal
mRpL48	3	0	Readout_terminal
mRpL45	3	0	Readout_terminal
mRpL38	3	0	Readout_terminal
mRpL34	3	0	Readout_terminal
mRpL30	3	0	Readout_terminal
mRpL21	3	0	Readout_terminal
mRpL15	3	0	Readout_terminal
mAcR-60C	3	0	Readout_terminal
m6	3	0	Readout_terminal
lt	3	0	Readout_terminal
loj	3	0	Readout_terminal
lin-28	3	0	Readout_terminal
ligatin	3	0	Readout_terminal
lectin-28C	3	0	Readout_terminal
lap	3	0	Readout_terminal
l(3)03670	3	0	Readout_terminal
l(3)02640	3	0	Readout_terminal
l(2)05510	3	0	Readout_terminal
l(1)G0469	3	0	Readout_terminal
l(1)G0230	3	0	Readout_terminal
kug	3	0	Readout_terminal
ko	3	0	Readout_terminal
ine	3	0	Readout_terminal
imd	3	0	Readout_terminal
ia2	3	0	Readout_terminal
