# This file contains the list of genes (nodes) in the gene regulatory network
# of Bacillus subtilis.
# 
# The original network was built using the information available from
# 
# Sierro N, Makita Y, de Hoon M, Nakai K. DBTBS: a database of transcriptional
# regulation in Bacillus subtilis containing upstream intergenic conservation
# information. Nucleic acids research. 2008;36(Database issue):D93–6.
# doi:10.1093/nar/gkm910.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
glpq	2	0	Readout_terminal
glpd	2	0	Readout_terminal
glcu	2	0	Readout_terminal
gerka	2	0	Readout_terminal
gerd	2	0	Readout_terminal
gerba	2	0	Readout_terminal
gapb	2	0	Readout_terminal
gabt	2	0	Readout_terminal
flgb	2	0	Readout_terminal
feua	2	0	Readout_terminal
fapr	2	0	Readout_terminal
fabha	2	0	Readout_terminal
divic	2	0	Readout_terminal
dhba	2	0	Readout_terminal
des	2	0	Readout_terminal
degr	2	0	Readout_terminal
cysk	2	0	Readout_terminal
cspb	2	0	Readout_terminal
csga	2	0	Readout_terminal
csbb	2	0	Readout_terminal
csba	2	0	Readout_terminal
comfa	2	0	Readout_terminal
comea	2	0	Readout_terminal
comc	2	0	Readout_terminal
clpx	2	0	Readout_terminal
clpe	2	0	Readout_terminal
citg	2	0	Readout_terminal
cita	2	0	Readout_terminal
cdd	2	0	Readout_terminal
bdbd	2	0	Readout_terminal
aprx	2	0	Readout_terminal
ansa	2	0	Readout_terminal
alka	2	0	Readout_terminal
ahpc	2	0	Readout_terminal
addb	2	0	Readout_terminal
acua	2	0	Readout_terminal
acka	2	0	Readout_terminal
abna	2	0	Readout_terminal
abh	2	0	Readout_terminal
yydh	1	0	Readout_terminal
yydf	1	0	Readout_terminal
yybn	1	0	Readout_terminal
yyaf	1	0	Readout_terminal
yxji	1	0	Readout_terminal
yxel	1	0	Readout_terminal
yxed	1	0	Readout_terminal
yxeb	1	0	Readout_terminal
yxbc	1	0	Readout_terminal
yxbb	1	0	Readout_terminal
yxaj	1	0	Readout_terminal
yxag	1	0	Readout_terminal
ywre	1	0	Readout_terminal
ywph	1	0	Readout_terminal
ywja	1	0	Readout_terminal
ywbl	1	0	Readout_terminal
ywbi	1	0	Readout_terminal
ywac	1	0	Readout_terminal
yvyf	1	0	Readout_terminal
yvyc	1	0	Readout_terminal
yvta	1	0	Readout_terminal
yvrp	1	0	Readout_terminal
yvea	1	0	Readout_terminal
yvdq	1	0	Readout_terminal
yvdp	1	0	Readout_terminal
yvab	1	0	Readout_terminal
yuza	1	0	Readout_terminal
yusv	1	0	Readout_terminal
yuri	1	0	Readout_terminal
yuii	1	0	Readout_terminal
yuaf	1	0	Readout_terminal
yttp	1	0	Readout_terminal
ytra	1	0	Readout_terminal
ythp	1	0	Readout_terminal
ytea	1	0	Readout_terminal
ysxa	1	0	Readout_terminal
ysdb	1	0	Readout_terminal
yscb	1	0	Readout_terminal
yrrd	1	0	Readout_terminal
yrhj	1	0	Readout_terminal
yrhi	1	0	Readout_terminal
yrag	1	0	Readout_terminal
yraa	1	0	Readout_terminal
yqfs	1	0	Readout_terminal
yqez	1	0	Readout_terminal
yqdb	1	0	Readout_terminal
ypza	1	0	Readout_terminal
ypue	1	0	Readout_terminal
ypbr	1	0	Readout_terminal
yozq	1	0	Readout_terminal
yozo	1	0	Readout_terminal
yobj	1	0	Readout_terminal
yoar	1	0	Readout_terminal
yoaj	1	0	Readout_terminal
yoah	1	0	Readout_terminal
yoag	1	0	Readout_terminal
yoaf	1	0	Readout_terminal
ynej	1	0	Readout_terminal
ynei	1	0	Readout_terminal
yneb	1	0	Readout_terminal
yndn	1	0	Readout_terminal
yndd	1	0	Readout_terminal
ylxm	1	0	Readout_terminal
ylqb	1	0	Readout_terminal
ylaj	1	0	Readout_terminal
ylaa	1	0	Readout_terminal
ykvv	1	0	Readout_terminal
ykrw	1	0	Readout_terminal
ykrv	1	0	Readout_terminal
ykru	1	0	Readout_terminal
ykrt	1	0	Readout_terminal
yjob	1	0	Readout_terminal
yjfb	1	0	Readout_terminal
yjdb	1	0	Readout_terminal
yjcp	1	0	Readout_terminal
yjcn	1	0	Readout_terminal
yjci	1	0	Readout_terminal
yjbj	1	0	Readout_terminal
yitg	1	0	Readout_terminal
yisy	1	0	Readout_terminal
yhjb	1	0	Readout_terminal
yhfq	1	0	Readout_terminal
yhcv	1	0	Readout_terminal
yhcq	1	0	Readout_terminal
yhch	1	0	Readout_terminal
yhcf	1	0	Readout_terminal
yhce	1	0	Readout_terminal
yfmt	1	0	Readout_terminal
yfmp	1	0	Readout_terminal
yfmc	1	0	Readout_terminal
yflg	1	0	Readout_terminal
yfkn	1	0	Readout_terminal
yfkm	1	0	Readout_terminal
yfkd	1	0	Readout_terminal
yfjs	1	0	Readout_terminal
yfiz	1	0	Readout_terminal
yfiy	1	0	Readout_terminal
yfhl	1	0	Readout_terminal
yfhc	1	0	Readout_terminal
yeaa	1	0	Readout_terminal
ydhu	1	0	Readout_terminal
