# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Homo sapiens.
# 
# The original network was built using the information available from
# 
# Gerstein MB, Kundaje A, Hariharan M, Landt SG, Yan KK, Cheng C, et al.
# Architecture of the human regulatory network derived from ENCODE data.
# Nature. 2012;489(7414):91–100. doi:10.1038/nature11245.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
hsa-miR-128	GPD2	
hsa-miR-128	TEAD1	
hsa-miR-128	SEMA6D	
hsa-miR-128	YES1	
hsa-miR-128	C10ORF26	
hsa-miR-128	C7ORF41	
hsa-miR-128	LYPD3	
hsa-miR-128	GCNT2	
hsa-miR-128	CCNI2	
hsa-miR-128	GDF6	
hsa-miR-128	MDFI	
hsa-miR-128	SOX7	
hsa-miR-128	TGOLN2	
hsa-miR-128	GLT25D2	
hsa-miR-128	RGS6	
hsa-miR-128	LPCAT1	
hsa-miR-128	EYA4	
hsa-miR-128	PLAG1	
hsa-miR-128	ATP5G3	
hsa-miR-128	C10ORF137	
hsa-miR-128	DCP2	
hsa-miR-128	FBXO33	
hsa-miR-128	TMBIM6	
hsa-miR-128	INO80D	
hsa-miR-128	GFPT2	
hsa-miR-128	FOXO4	
hsa-miR-128	PPP1CC	
hsa-miR-128	MPPED2	
hsa-miR-128	ZFHX4	
hsa-miR-128	PDK1	
hsa-miR-128	C16ORF5	
hsa-miR-128	NDUFS4	
hsa-miR-128	ABCC5	
hsa-miR-128	TMEM167A	
hsa-miR-128	SEC61A1	
hsa-miR-128	BCL3	
hsa-miR-128	SGK269	
hsa-miR-128	STX1A	
hsa-miR-128	ISL1	
hsa-miR-128	PLK2	
hsa-miR-128	MFHAS1	
hsa-miR-128	CCDC28B	
hsa-miR-128	SFRS1	
hsa-miR-128	ATP9A	
hsa-miR-128	TROVE2	
hsa-miR-128	SMAP1	
hsa-miR-128	SLC39A10	
hsa-miR-128	SLC39A11	
hsa-miR-128	GRK6	
hsa-miR-128	NDST1	
hsa-miR-128	CCDC88C	
hsa-miR-128	NTRK3	
hsa-miR-128	CAPN7	
hsa-miR-128	NAV3	
hsa-miR-128	NAV2	
hsa-miR-128	CYP39A1	
hsa-miR-128	PHC2	
hsa-miR-128	RNASEN	
hsa-miR-128	SCAMP3	
hsa-miR-128	PCGF3	
hsa-miR-128	NAPEPLD	
hsa-miR-128	RET	
hsa-miR-128	ATP2B1	
hsa-miR-128	UBR1	
hsa-miR-128	TMEM90B	
hsa-miR-128	UBR5	
hsa-miR-128	NFAT5	
hsa-miR-128	CALN1	
hsa-miR-128	SOCS6	
hsa-miR-128	BMP3	
hsa-miR-128	LRP2BP	
hsa-miR-128	MEGF11	
hsa-miR-128	ZADH2	
hsa-miR-128	CD2AP	
hsa-miR-128	DDX6	
hsa-miR-128	ZKSCAN2	
hsa-miR-128	HUNK	
hsa-miR-128	ARID1B	
hsa-miR-128	CCNJ	
hsa-miR-128	CCNK	
hsa-miR-128	PCM1	
hsa-miR-128	RBPMS2	
hsa-miR-128	RNF38	
hsa-miR-128	G6PC3	
hsa-miR-128	HOXC6	
hsa-miR-128	DPY19L3	
hsa-miR-128	LPPR1	
hsa-miR-128	THAP11	
hsa-miR-128	MAPKAPK3	
hsa-miR-128	PTGFRN	
hsa-miR-128	PDHX	
hsa-miR-128	N4BP1	
hsa-miR-128	FAM177A1	
hsa-miR-128	MNT	
hsa-miR-128	OTX2	
hsa-miR-128	ZBTB39	
hsa-miR-128	GRAMD2	
hsa-miR-128	PPME1	
hsa-miR-128	GRB2	
hsa-miR-128	NR5A2	
hsa-miR-128	PIK3R1	
hsa-miR-128	TMEM9B	
hsa-miR-128	MYST2	
hsa-miR-128	NPEPPS	
hsa-miR-128	ZBTB34	
hsa-miR-128	TMEM170B	
hsa-miR-128	SIRT1	
hsa-miR-128	FAM102A	
hsa-miR-128	NXF1	
hsa-miR-128	KLHL31	
hsa-miR-128	MN1	
hsa-miR-128	TTC9	
hsa-miR-128	ZCCHC24	
hsa-miR-128	LMX1B	
hsa-miR-128	KTELC1	
hsa-miR-128	DCUN1D4	
hsa-miR-128	ZNF827	
hsa-miR-128	SMCR7L	
hsa-miR-128	C1ORF144	
hsa-miR-128	SIK1	
hsa-miR-128	KIAA1109	
hsa-miR-128	NCOA7	
hsa-miR-128	PRDM16	
hsa-miR-128	TAF4	
hsa-miR-128	TLK2	
hsa-miR-128	TMEFF1	
hsa-miR-128	HNF4G	
hsa-miR-128	PELI2	
hsa-miR-128	DDAH1	
hsa-miR-128	ELOVL6	
hsa-miR-128	HTT	
hsa-miR-128	FAM105B	
hsa-miR-128	ELFN2	
hsa-miR-128	C6ORF168	
hsa-miR-128	EHD3	
hsa-miR-128	HOXA13	
hsa-miR-128	MAPK14	
hsa-miR-128	CCNG1	
hsa-miR-128	C11ORF41	
hsa-miR-128	PDE3B	
hsa-miR-128	IKZF1	
hsa-miR-128	NCAM1	
hsa-miR-128	IKZF2	
hsa-miR-128	CNR1	
hsa-miR-128	TNPO3	
hsa-miR-128	TMED5	
hsa-miR-128	TNPO1	
hsa-miR-128	BTG2	
hsa-miR-128	FZD7	
hsa-miR-128	SGCD	
hsa-miR-128	REPS1	
hsa-miR-128	NEURL4	
hsa-miR-128	DUSP5	
hsa-miR-128	CITED2	
hsa-miR-128	HNRNPF	
hsa-miR-128	ATP8A1	
hsa-miR-128	ZFP36L1	
hsa-miR-128	ERP44	
hsa-miR-128	GGA2	
hsa-miR-128	UNC13C	
hsa-miR-128	KIAA2018	
hsa-miR-128	FADS1	
hsa-miR-128	ANKS1A	
hsa-miR-128	MAPK8IP3	
hsa-miR-128	RGS17	
hsa-miR-128	SOS1	
hsa-miR-128	TACC1	
hsa-miR-128	PAIP2	
hsa-miR-128	LEP	
hsa-miR-128	MET	
hsa-miR-128	NKX3-2	
hsa-miR-128	RNF144A	
hsa-miR-128	TBC1D13	
hsa-miR-128	RASGEF1B	
hsa-miR-128	MDGA1	
hsa-miR-128	LMBR1L	
hsa-miR-128	DCP1A	
hsa-miR-128	KCTD4	
hsa-miR-128	C7ORF60	
hsa-miR-128	CLPP	
hsa-miR-128	NCS1	
hsa-miR-128	RUNDC3A	
hsa-miR-128	FRMD4A	
hsa-miR-128	STK35	
hsa-miR-128	UST	
hsa-miR-128	DCAF17	
hsa-miR-128	ADAM19	
hsa-miR-128	ZC3H12B	
hsa-miR-128	ZC3H12C	
hsa-miR-128	VANGL2	
hsa-miR-128	MTDH	
hsa-miR-128	PRPF19	
hsa-miR-128	FAM155B	
hsa-miR-128	KCNK2	
hsa-miR-128	FAM155A	
hsa-miR-128	PXN	
hsa-miR-128	CABLES1	
hsa-miR-128	CABLES2	
hsa-miR-128	GNA13	
hsa-miR-128	ULK1	
hsa-miR-128	KLHDC8A	
hsa-miR-128	PDIA5	
hsa-miR-128	APOLD1	
hsa-miR-128	TMX1	
hsa-miR-128	ARMC8	
hsa-miR-128	SPATA2	
hsa-miR-128	SHANK3	
hsa-miR-128	FOXN3	
hsa-miR-128	NFIB	
hsa-miR-128	SEC22A	
hsa-miR-128	PTPRT	
hsa-miR-128	TAB3	
hsa-miR-128	RUVBL2	
hsa-miR-128	SLC7A11	
hsa-miR-128	TMEM25	
hsa-miR-128	TGIF2	
hsa-miR-128	PTPRB	
hsa-miR-128	GRIN2D	
hsa-miR-128	PDPK1	
hsa-miR-128	ZNF652	
hsa-miR-422a	PLEKHG2	
hsa-miR-422a	BCL2L2	
hsa-miR-422a	PHC3	
hsa-miR-422a	SFRS3	
hsa-miR-422a	SULF1	
hsa-miR-422a	SLC39A9	
hsa-miR-422a	GOLT1A	
hsa-miR-422a	NSFL1C	
hsa-miR-422a	RBMS3	
hsa-miR-422a	DYRK1A	
hsa-miR-422a	VANGL1	
hsa-miR-422a	GLS	
hsa-miR-422a	PAX8	
hsa-miR-654-5p	ANKRD52	
hsa-miR-654-5p	OTUD5	
hsa-miR-654-5p	SLC6A8	
hsa-miR-654-5p	EIF2B3	
hsa-miR-654-5p	GRIA4	
hsa-miR-654-5p	CTDP1	
hsa-miR-654-5p	TMEM132E	
hsa-miR-654-5p	LENEP	
hsa-miR-654-5p	WDR82	
hsa-miR-654-5p	LHFPL4	
hsa-miR-654-5p	GABRA4	
hsa-miR-654-5p	BBC3	
hsa-miR-654-5p	RGMB	
hsa-miR-654-5p	SMG5	
hsa-miR-654-5p	PELI3	
hsa-miR-654-5p	ZNF740	
hsa-miR-654-5p	MLLT6	
hsa-miR-654-5p	CXORF1	
hsa-miR-654-5p	LSM12	
hsa-miR-654-5p	C16ORF57	
hsa-miR-654-5p	DGKB	
hsa-miR-654-5p	KIF21B	
hsa-miR-654-5p	C5ORF13	
hsa-miR-654-5p	ALPK3	
hsa-miR-654-5p	GRID1	
hsa-miR-654-5p	SP1	
hsa-miR-654-5p	BAHCC1	
hsa-miR-654-5p	KPNB1	
hsa-miR-654-5p	EIF2C1	
hsa-miR-654-5p	SEZ6	
hsa-miR-654-5p	MTSS1	
hsa-miR-654-5p	SHMT2	
hsa-miR-654-5p	MEX3A	
hsa-miR-654-5p	ZDHHC5	
hsa-miR-654-5p	FCHSD1	
hsa-miR-654-5p	C22ORF9	
hsa-miR-654-5p	CABP1	
hsa-miR-654-5p	LRCH4	
hsa-miR-654-5p	CAMKK1	
hsa-miR-654-5p	BAZ1B	
hsa-miR-654-5p	STK35	
hsa-miR-654-5p	STK38	
hsa-miR-654-5p	WBP1	
hsa-miR-654-5p	RNF5	
hsa-miR-654-5p	WNT11	
hsa-miR-124	PGM2L1	
hsa-miR-124	ZDHHC17	
hsa-miR-124	ZCCHC10	
hsa-miR-124	ZCCHC14	
hsa-miR-124	NIPA1	
hsa-miR-124	CPD	
hsa-miR-124	P4HA2	
hsa-miR-124	HIPK2	
hsa-miR-124	HIPK1	
hsa-miR-124	JPH1	
hsa-miR-124	ANKIB1	
hsa-miR-124	LEMD2	
hsa-miR-124	SGPL1	
hsa-miR-124	PIK3CA	
hsa-miR-124	CXORF1	
hsa-miR-124	EN2	
hsa-miR-124	APBB2	
hsa-miR-124	RNF114	
hsa-miR-124	SPTLC1	
hsa-miR-124	ABCD1	
hsa-miR-124	HEBP2	
hsa-miR-124	HBS1L	
hsa-miR-124	SLITRK6	
hsa-miR-124	LARP1	
hsa-miR-124	SLITRK5	
hsa-miR-124	DIAPH1	
hsa-miR-124	ARHGEF17	
hsa-miR-124	WIPI2	
hsa-miR-124	SP1	
hsa-miR-124	SNX16	
hsa-miR-124	SP3	
hsa-miR-124	TMEM63C	
hsa-miR-124	KIAA0174	
hsa-miR-124	OSBPL8	
hsa-miR-124	MACROD2	
hsa-miR-124	OSBPL3	
hsa-miR-124	SDF2L1	
hsa-miR-124	GALNT13	
hsa-miR-124	HIPK3	
hsa-miR-124	AKAP6	
hsa-miR-124	L2HGDH	
hsa-miR-124	RAB11FIP5	
hsa-miR-124	LITAF	
hsa-miR-124	SNAP29	
hsa-miR-124	UBXN1	
hsa-miR-124	AHR	
hsa-miR-124	AK2	
hsa-miR-124	ATMIN	
hsa-miR-124	STARD7	
hsa-miR-124	ARHGAP19	
hsa-miR-124	ZNF192	
hsa-miR-124	ATL3	
hsa-miR-124	QSOX1	
hsa-miR-124	TMEM128	
hsa-miR-124	IMPAD1	
hsa-miR-124	RANBP10	
hsa-miR-124	EDNRB	
hsa-miR-124	SLC30A7	
hsa-miR-124	C14ORF4	
hsa-miR-124	CHIC2	
hsa-miR-124	WDR44	
hsa-miR-124	XPO4	
hsa-miR-124	MST4	
hsa-miR-124	BACH2	
hsa-miR-124	TADA2B	
hsa-miR-124	FARP1	
hsa-miR-124	UACA	
hsa-miR-124	TBC1D20	
hsa-miR-124	FAM116A	
hsa-miR-124	TMED10	
hsa-miR-124	FRAS1	
hsa-miR-124	NUDT4	
hsa-miR-124	LHX2	
hsa-miR-124	GPAM	
hsa-miR-124	INSIG2	
hsa-miR-124	RHOU	
hsa-miR-124	FAM199X	
hsa-miR-124	CHST1	
hsa-miR-124	NUFIP2	
hsa-miR-124	ARL5B	
hsa-miR-124	ANKRD27	
hsa-miR-124	ZDHHC3	
hsa-miR-124	C17ORF63	
hsa-miR-124	TFAP4	
hsa-miR-124	DNAJC1	
hsa-miR-124	CBL	
hsa-miR-124	LDLRAP1	
hsa-miR-124	SLC35B2	
hsa-miR-124	FBXO30	
hsa-miR-124	PRDM2	
hsa-miR-124	SLC22A3	
hsa-miR-124	HLF	
hsa-miR-124	GFPT2	
hsa-miR-124	FBXO38	
hsa-miR-124	MYH10	
hsa-miR-124	MYH11	
hsa-miR-124	C5ORF28	
hsa-miR-124	JAZF1	
hsa-miR-124	VSNL1	
hsa-miR-124	SMAD4	
hsa-miR-124	SMAD5	
hsa-miR-124	OTUD4	
hsa-miR-124	AP3M1	
hsa-miR-124	ZNF706	
hsa-miR-124	SLC4A7	
hsa-miR-124	DYRK2	
hsa-miR-124	SHROOM4	
hsa-miR-124	DCTN4	
hsa-miR-124	MDK	
hsa-miR-124	TRIM45	
hsa-miR-124	ITPRIP	
hsa-miR-124	NCOA7	
hsa-miR-124	NCOA4	
hsa-miR-124	TOR3A	
hsa-miR-124	RBM12	
hsa-miR-124	ELL2	
hsa-miR-124	BRWD1	
hsa-miR-124	KIF21B	
hsa-miR-124	GRID1	
hsa-miR-124	BEND3	
hsa-miR-124	ERMP1	
hsa-miR-124	GLTP	
hsa-miR-124	FAR1	
hsa-miR-124	ACAN	
hsa-miR-124	RXRA	
hsa-miR-124	BARX2	
hsa-miR-124	B3GALTL	
hsa-miR-124	SH2B3	
hsa-miR-124	NOL4	
hsa-miR-124	CHP2	
hsa-miR-124	PQLC3	
hsa-miR-124	RAB11FIP1	
hsa-miR-124	ARID5B	
hsa-miR-124	APBA3	
hsa-miR-124	RAB11FIP4	
hsa-miR-124	AK3	
hsa-miR-124	SLC17A5	
hsa-miR-124	DCAKD	
hsa-miR-124	ABCA2	
hsa-miR-124	ATP1A1	
hsa-miR-124	ATAD2B	
hsa-miR-124	PRKD1	
hsa-miR-124	FOXQ1	
hsa-miR-124	SPHK1	
hsa-miR-124	TTC7A	
hsa-miR-124	MORC4	
hsa-miR-124	FAM59A	
hsa-miR-124	PSMD5	
hsa-miR-124	HS2ST1	
hsa-miR-124	CPEB1	
hsa-miR-124	TMEM109	
hsa-miR-124	PTPRZ1	
hsa-miR-124	EPS8	
hsa-miR-124	BCL9L	
hsa-miR-124	MITF	
hsa-miR-124	EIF2S1	
hsa-miR-124	TEAD1	
hsa-miR-124	SLITRK3	
hsa-miR-124	TOB2	
hsa-miR-124	RNPEPL1	
hsa-miR-124	CLIP3	
hsa-miR-124	ACAA2	
hsa-miR-124	GPR124	
hsa-miR-124	KLF4	
hsa-miR-124	RHBDL3	
hsa-miR-124	ETNK1	
hsa-miR-124	RYBP	
hsa-miR-124	JAG1	
hsa-miR-124	ITGB1	
hsa-miR-124	PAN3	
hsa-miR-124	WNK1	
hsa-miR-124	HEATR1	
hsa-miR-124	MDC1	
hsa-miR-124	APH1B	
hsa-miR-124	RWDD4A	
hsa-miR-124	MOBKL1A	
hsa-miR-124	RNF125	
hsa-miR-124	SLC35F5	
hsa-miR-124	BACE1	
hsa-miR-124	E2F5	
hsa-miR-124	DMXL1	
hsa-miR-124	E2F3	
hsa-miR-124	SLC35F3	
hsa-miR-124	GPT2	
hsa-miR-124	ENDOD1	
hsa-miR-124	SPIRE1	
hsa-miR-124	CYB5A	
hsa-miR-124	KIAA0226	
hsa-miR-124	SLC9A9	
hsa-miR-124	KIF13B	
hsa-miR-124	MGAT4A	
hsa-miR-124	NAP1L1	
hsa-miR-124	SLC1A4	
hsa-miR-124	ATP6V0E1	
hsa-miR-124	PPP1R13L	
hsa-miR-124	IGDCC4	
hsa-miR-124	SESTD1	
hsa-miR-124	RAD17	
hsa-miR-124	MCF2	
hsa-miR-124	PUS3	
hsa-miR-124	TNRC6B	
hsa-miR-124	C10ORF46	
hsa-miR-124	TLN1	
hsa-miR-124	MARCH8	
hsa-miR-124	RARG	
hsa-miR-124	SLCO5A1	
hsa-miR-124	SIX4	
hsa-miR-124	EIF3B	
hsa-miR-124	KIAA1468	
hsa-miR-124	GNG10	
hsa-miR-124	PLEKHH1	
hsa-miR-124	ARHGEF1	
hsa-miR-124	C14ORF43	
hsa-miR-124	EAF1	
hsa-miR-124	SLC12A2	
hsa-miR-124	MTMR6	
hsa-miR-124	CDH2	
hsa-miR-124	SLC12A9	
hsa-miR-124	ZMPSTE24	
hsa-miR-124	JAKMIP1	
hsa-miR-124	LIPE	
hsa-miR-124	NCKIPSD	
hsa-miR-124	RFFL	
hsa-miR-124	PTAR1	
hsa-miR-124	UBE4A	
hsa-miR-124	LPP	
hsa-miR-124	CHP	
hsa-miR-124	FCHSD2	
hsa-miR-124	SSH2	
hsa-miR-124	PABPC4L	
hsa-miR-124	CNOT2	
hsa-miR-124	SNAI2	
hsa-miR-124	PAFAH1B1	
hsa-miR-124	HTATIP2	
hsa-miR-124	CEP350	
hsa-miR-124	RNF19A	
hsa-miR-124	SYPL1	
hsa-miR-124	RAB27A	
hsa-miR-124	RFX4	
hsa-miR-124	EYA1	
hsa-miR-124	DOCK5	
hsa-miR-124	RCOR1	
hsa-miR-124	VIM	
hsa-miR-124	UBTD2	
hsa-miR-124	PLEKHA6	
hsa-miR-124	GNG2	
hsa-miR-124	C11ORF84	
hsa-miR-124	OSBP	
hsa-miR-124	ELMO2	
hsa-miR-124	YIPF6	
hsa-miR-124	NFATC1	
hsa-miR-124	SNX6	
hsa-miR-124	MYRIP	
hsa-miR-124	SNX4	
hsa-miR-124	ALG2	
hsa-miR-124	SNX9	
hsa-miR-124	MIB1	
hsa-miR-124	SERINC2	
hsa-miR-124	CNTN3	
hsa-miR-124	CNTN1	
hsa-miR-124	MYCBP	
hsa-miR-124	MDGA2	
hsa-miR-124	TRIB3	
hsa-miR-124	VANGL1	
hsa-miR-124	C5ORF41	
hsa-miR-124	GTF2E1	
hsa-miR-124	ZNF608	
hsa-miR-124	NID1	
hsa-miR-124	ITPKB	
hsa-miR-124	FAM129B	
hsa-miR-124	FKBP1B	
hsa-miR-124	RRBP1	
hsa-miR-124	FAM135B	
hsa-miR-124	TCF4	
hsa-miR-124	RASGEF1A	
hsa-miR-124	KIAA0247	
hsa-miR-124	FLJ36031	
hsa-miR-124	PALM2	
hsa-miR-124	ZNF189	
hsa-miR-124	PMEPA1	
hsa-miR-124	ZNF25	
hsa-miR-124	PRRX1	
hsa-miR-124	CCDC6	
hsa-miR-124	GALNT4	
hsa-miR-124	PHLDB1	
hsa-miR-124	ICMT	
hsa-miR-124	IRF1	
hsa-miR-124	FAM78A	
hsa-miR-124	ATP6V0A2	
hsa-miR-124	TBC1D1	
hsa-miR-124	GAS1	
hsa-miR-124	PCDH19	
hsa-miR-124	ZNF507	
hsa-miR-124	EFNB1	
hsa-miR-124	ANKRD13C	
hsa-miR-124	CLOCK	
hsa-miR-124	AMPD3	
hsa-miR-124	ONECUT2	
hsa-miR-124	FAM81A	
hsa-miR-124	SERP1	
hsa-miR-124	SPRY1	
hsa-miR-124	MAGT1	
hsa-miR-124	C18ORF1	
hsa-miR-124	ISG20L2	
hsa-miR-124	MXD4	
hsa-miR-124	CBX2	
hsa-miR-124	MXD1	
hsa-miR-124	PODN	
hsa-miR-124	GAS2L1	
hsa-miR-124	IQGAP2	
hsa-miR-124	ADIPOR2	
hsa-miR-124	MYH9	
hsa-miR-124	RPS6KB1	
hsa-miR-124	C17ORF103	
hsa-miR-124	PRPF40A	
hsa-miR-124	RNF128	
hsa-miR-124	NDFIP1	
hsa-miR-124	TRAPPC10	
hsa-miR-124	RAB10	
hsa-miR-124	TTC26	
hsa-miR-124	RAB14	
hsa-miR-124	SGCZ	
hsa-miR-124	CDCP1	
hsa-miR-124	ACVR2B	
hsa-miR-124	ITGA3	
hsa-miR-124	MTMR12	
hsa-miR-124	PHACTR2	
hsa-miR-124	TET1	
hsa-miR-124	TET3	
hsa-miR-124	TET2	
hsa-miR-124	CELSR3	
hsa-miR-124	CELSR1	
hsa-miR-124	IL6R	
hsa-miR-124	CMPK1	
hsa-miR-124	DLL4	
hsa-miR-124	GXYLT1	
hsa-miR-124	FRS2	
hsa-miR-124	UHRF1	
hsa-miR-124	FSD1L	
hsa-miR-124	C2ORF29	
hsa-miR-124	SLC22A15	
hsa-miR-124	YOD1	
hsa-miR-124	C3ORF58	
hsa-miR-124	RNF141	
hsa-miR-124	PCDH9	
hsa-miR-124	SH3PXD2A	
hsa-miR-124	AMOTL1	
hsa-miR-124	LYSMD3	
hsa-miR-124	SVIL	
hsa-miR-124	CC2D1B	
hsa-miR-124	PIKFYVE	
hsa-miR-124	CALU	
hsa-miR-124	SOX8	
hsa-miR-124	SLC5A3	
hsa-miR-124	C14ORF101	
hsa-miR-124	STX2	
hsa-miR-124	SVIP	
hsa-miR-124	SEMA6D	
hsa-miR-124	TIA1	
hsa-miR-124	IQGAP1	
hsa-miR-124	UBN1	
hsa-miR-124	SEMA6A	
hsa-miR-124	RERE	
hsa-miR-124	CEBPA	
hsa-miR-124	SERTAD3	
hsa-miR-124	ZNF2	
hsa-miR-124	RAVER1	
hsa-miR-124	AXIN1	
hsa-miR-124	CASQ2	
hsa-miR-124	RALGAPB	
hsa-miR-124	BID	
hsa-miR-124	LARP4B	
hsa-miR-124	SCN2B	
hsa-miR-124	MTX3	
hsa-miR-124	ARHGDIA	
hsa-miR-124	ADNP2	
hsa-miR-124	LMAN2L	
hsa-miR-124	ASF1A	
hsa-miR-124	MATN2	
hsa-miR-124	INTS6	
hsa-miR-124	CDC42EP3	
hsa-miR-124	TECPR2	
hsa-miR-124	NR4A1	
hsa-miR-124	GLRB	
hsa-miR-124	CASC3	
hsa-miR-124	EBF3	
hsa-miR-124	CASC4	
hsa-miR-124	XPO5	
hsa-miR-124	CADPS	
hsa-miR-124	PXMP4	
hsa-miR-124	SCML4	
hsa-miR-124	DHCR24	
hsa-miR-124	VAMP3	
hsa-miR-124	CHST14	
hsa-miR-124	VAMP7	
hsa-miR-124	SLC16A1	
hsa-miR-124	TWSG1	
hsa-miR-124	ROCK1	
hsa-miR-124	ROCK2	
hsa-miR-124	USP45	
hsa-miR-124	WIPF2	
hsa-miR-124	WIPF1	
hsa-miR-124	SYT14	
hsa-miR-124	FKBP15	
hsa-miR-124	UBN2	
hsa-miR-124	FBXO10	
hsa-miR-124	EPB41L4B	
hsa-miR-124	FCHO2	
hsa-miR-124	CDR2L	
hsa-miR-124	ATF7IP	
hsa-miR-124	POLR3G	
hsa-miR-124	USP48	
hsa-miR-124	CTDSP1	
hsa-miR-124	GGPS1	
hsa-miR-124	SLC30A4	
hsa-miR-124	PLDN	
hsa-miR-124	KIF2A	
hsa-miR-124	PAM	
hsa-miR-124	FURIN	
hsa-miR-124	PPP1R3D	
hsa-miR-124	PPP1R3B	
hsa-miR-124	POC1B	
hsa-miR-124	RAPH1	
hsa-miR-124	LIX1	
hsa-miR-124	MAP3K3	
hsa-miR-124	SPOPL	
hsa-miR-124	GNPDA2	
hsa-miR-124	ZYG11B	
hsa-miR-124	CUL5	
hsa-miR-124	C12ORF23	
hsa-miR-124	SNIP1	
hsa-miR-124	LUC7L2	
hsa-miR-124	SHC1	
hsa-miR-124	EXTL3	
hsa-miR-124	BZRAP1	
hsa-miR-124	CLCN6	
hsa-miR-124	LRRC3	
hsa-miR-124	PER3	
hsa-miR-124	SMARCAD1	
hsa-miR-124	FLRT3	
hsa-miR-124	PNKD	
hsa-miR-124	GPATCH8	
hsa-miR-124	SFRS12IP1	
hsa-miR-124	ITFG3	
hsa-miR-124	C2ORF69	
hsa-miR-124	ROR2	
hsa-miR-124	SLC15A4	
hsa-miR-124	CARHSP1	
hsa-miR-124	NME4	
hsa-miR-124	SPTY2D1	
hsa-miR-124	DZIP1	
hsa-miR-124	PTPN12	
hsa-miR-124	PTPN11	
hsa-miR-124	PPFIBP2	
hsa-miR-124	C7ORF42	
hsa-miR-124	KPNA4	
hsa-miR-124	KPNA3	
hsa-miR-124	RAB43	
hsa-miR-124	PID1	
hsa-miR-124	MYO5B	
hsa-miR-124	MYO5A	
hsa-miR-124	REEP1	
hsa-miR-124	AES	
hsa-miR-124	RSRC2	
hsa-miR-124	DMD	
hsa-miR-124	YME1L1	
hsa-miR-124	GRIA2	
hsa-miR-124	GRIA3	
hsa-miR-124	KIF26A	
hsa-miR-124	GRIA4	
hsa-miR-124	MED26	
hsa-miR-124	SLC31A1	
hsa-miR-124	CRTC3	
hsa-miR-124	MYADM	
hsa-miR-124	XKR6	
hsa-miR-124	SKI	
hsa-miR-124	FNBP1L	
hsa-miR-124	ZCCHC24	
hsa-miR-124	PPM1F	
hsa-miR-124	DCAF12L1	
hsa-miR-124	SUMF1	
hsa-miR-124	ABCF2	
hsa-miR-124	SLC9A2	
hsa-miR-124	MAML1	
hsa-miR-124	EGR2	
hsa-miR-124	LIMCH1	
hsa-miR-124	EGR1	
hsa-miR-124	CLDND1	
hsa-miR-124	VPS37B	
hsa-miR-124	PNPLA2	
hsa-miR-124	RNF135	
hsa-miR-124	PIK3IP1	
hsa-miR-124	ANXA11	
hsa-miR-124	ZBTB6	
hsa-miR-124	GSN	
hsa-miR-124	SURF4	
hsa-miR-124	RALGPS1	
hsa-miR-124	DNAJC25-GNG10	
hsa-miR-124	SEC13	
hsa-miR-124	TSHZ1	
hsa-miR-124	PHKA1	
hsa-miR-124	HIATL1	
hsa-miR-124	LIN28B	
hsa-miR-124	PTPN9	
hsa-miR-124	RPUSD1	
hsa-miR-124	EPN2	
hsa-miR-124	C21ORF91	
hsa-miR-124	NAA15	
hsa-miR-124	ZNF618	
hsa-miR-124	FAM174A	
hsa-miR-124	UBE2B	
hsa-miR-124	ST8SIA1	
hsa-miR-124	WWC3	
hsa-miR-124	ATP6V1G2	
hsa-miR-124	CCDC88A	
hsa-miR-124	STK38	
hsa-miR-124	FSTL4	
hsa-miR-124	UBE2W	
hsa-miR-124	C18ORF19	
hsa-miR-124	FSTL5	
hsa-miR-124	MYO1E	
hsa-miR-124	OLFM3	
hsa-miR-124	CTNND1	
hsa-miR-124	ATCAY	
hsa-miR-124	DHRS1	
hsa-miR-124	DACT1	
hsa-miR-124	KCNA1	
hsa-miR-124	CDH9	
hsa-miR-124	JMJD6	
hsa-miR-124	C1ORF9	
hsa-miR-124	GMFB	
hsa-miR-124	TLL1	
hsa-miR-124	OSBPL7	
hsa-miR-124	SNX18	
hsa-miR-124	ZNF498	
hsa-miR-124	SLC34A2	
hsa-miR-124	LIMD2	
hsa-miR-124	MARK1	
hsa-miR-124	FOSL2	
hsa-miR-124	GPR85	
hsa-miR-124	BCL7A	
hsa-miR-124	TAL1	
hsa-miR-124	RIMBP2	
hsa-miR-124	SCUBE3	
hsa-miR-124	BCL11A	
hsa-miR-124	EIF2C1	
hsa-miR-124	ELOVL5	
hsa-miR-124	SORD	
hsa-miR-124	PLEKHM1	
hsa-miR-124	GLCE	
hsa-miR-124	FAM171A1	
hsa-miR-124	NEUROD1	
hsa-miR-124	LRP6	
hsa-miR-124	ZNRF3	
hsa-miR-124	SGK1	
hsa-miR-124	PLXNA3	
hsa-miR-124	IL11	
hsa-miR-124	TDG	
hsa-miR-124	PALLD	
hsa-miR-124	MYO19	
hsa-miR-124	RILPL1	
hsa-miR-124	PPIF	
hsa-miR-124	PDE4B	
hsa-miR-124	GATAD2A	
hsa-miR-124	PEG3	
hsa-miR-124	ST8SIA4	
hsa-miR-124	SNTB2	
hsa-miR-124	ODZ1	
hsa-miR-124	NECAP2	
hsa-miR-124	BAHD1	
