# This file contains the list of genes (nodes) in the gene regulatory network
# of Saccharomyces cerevisiae.
# 
# The original network was built using the information available from
# 
# Teixeira MC, Monteiro PT, Guerreiro JF, Gonçalves JP, Mira NP, Dos Santos
# SC, et al. The YEASTRACT database: an upgraded information system for the
# analysis of gene and genomic transcription regulation in Saccharomyces
# cerevisiae.      Nucleic acids research. 2014;42(1):D161–6.
# doi:10.1093/nar/gkt1015.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
vth1	26	0	Readout_terminal
vma2	26	0	Readout_terminal
vip1	26	0	Readout_terminal
vel1	26	0	Readout_terminal
utp8	26	0	Readout_terminal
ura6	26	0	Readout_terminal
ura5	26	0	Readout_terminal
upf3	26	0	Readout_terminal
uba1	26	0	Readout_terminal
trs20	26	0	Readout_terminal
tok1	26	0	Readout_terminal
tmn2	26	0	Readout_terminal
tma22	26	0	Readout_terminal
tif35	26	0	Readout_terminal
thi5	26	0	Readout_terminal
tgs1	26	0	Readout_terminal
tep1	26	0	Readout_terminal
tao3	26	0	Readout_terminal
taf10	26	0	Readout_terminal
taf1	26	0	Readout_terminal
sws2	26	0	Readout_terminal
stp22	26	0	Readout_terminal
ste14	26	0	Readout_terminal
ssp1	26	0	Readout_terminal
sso1	26	0	Readout_terminal
ssm4	26	0	Readout_terminal
srv2	26	0	Readout_terminal
srp101	26	0	Readout_terminal
spt15	26	0	Readout_terminal
sok1	26	0	Readout_terminal
soh1	26	0	Readout_terminal
snu114	26	0	Readout_terminal
sls1	26	0	Readout_terminal
slm2	26	0	Readout_terminal
ski7	26	0	Readout_terminal
sho1	26	0	Readout_terminal
shh3	26	0	Readout_terminal
shb17	26	0	Readout_terminal
set5	26	0	Readout_terminal
scs2	26	0	Readout_terminal
sbe2	26	0	Readout_terminal
sas10	26	0	Readout_terminal
rxt2	26	0	Readout_terminal
rps23b	26	0	Readout_terminal
rib3	26	0	Readout_terminal
rga2	26	0	Readout_terminal
pus2	26	0	Readout_terminal
ptp2	26	0	Readout_terminal
psd1	26	0	Readout_terminal
prs5	26	0	Readout_terminal
prd1	26	0	Readout_terminal
pop3	26	0	Readout_terminal
pkp1	26	0	Readout_terminal
pho90	26	0	Readout_terminal
pex5	26	0	Readout_terminal
pex2	26	0	Readout_terminal
pex14	26	0	Readout_terminal
pex1	26	0	Readout_terminal
pet20	26	0	Readout_terminal
otu2	26	0	Readout_terminal
orc5	26	0	Readout_terminal
oca6	26	0	Readout_terminal
nuf2	26	0	Readout_terminal
ntr2	26	0	Readout_terminal
ngr1	26	0	Readout_terminal
mus81	26	0	Readout_terminal
mud2	26	0	Readout_terminal
mrs4	26	0	Readout_terminal
mrps8	26	0	Readout_terminal
mrp51	26	0	Readout_terminal
mrp20	26	0	Readout_terminal
mot1	26	0	Readout_terminal
mnn2	26	0	Readout_terminal
ipl1	26	0	Readout_terminal
img2	26	0	Readout_terminal
ima5	26	0	Readout_terminal
hos2	26	0	Readout_terminal
hem4	26	0	Readout_terminal
ham1	26	0	Readout_terminal
gud1	26	0	Readout_terminal
gtt2	26	0	Readout_terminal
gaa1	26	0	Readout_terminal
fpk1	26	0	Readout_terminal
end3	26	0	Readout_terminal
ena5	26	0	Readout_terminal
emg1	26	0	Readout_terminal
ecm30	26	0	Readout_terminal
eap1	26	0	Readout_terminal
dom34	26	0	Readout_terminal
dit2	26	0	Readout_terminal
dcn1	26	0	Readout_terminal
dbp5	26	0	Readout_terminal
cox16	26	0	Readout_terminal
coa4	26	0	Readout_terminal
cdc45	26	0	Readout_terminal
cdc42	26	0	Readout_terminal
cda2	26	0	Readout_terminal
ccl1	26	0	Readout_terminal
bul2	26	0	Readout_terminal
bud2	26	0	Readout_terminal
brr2	26	0	Readout_terminal
bre5	26	0	Readout_terminal
bre1	26	0	Readout_terminal
bir1	26	0	Readout_terminal
atg17	26	0	Readout_terminal
arc15	26	0	Readout_terminal
apc2	26	0	Readout_terminal
aim25	26	0	Readout_terminal
afg3	26	0	Readout_terminal
ady4	26	0	Readout_terminal
acm1	26	0	Readout_terminal
aad14	26	0	Readout_terminal
yta6	25	0	Readout_terminal
ypr039w	25	0	Readout_terminal
ypr012w	25	0	Readout_terminal
ynr034w-a	25	0	Readout_terminal
ynl324w	25	0	Readout_terminal
ynl174w	25	0	Readout_terminal
ynl170w	25	0	Readout_terminal
ynl120c	25	0	Readout_terminal
ynl095c	25	0	Readout_terminal
ymr316c-a	25	0	Readout_terminal
ymr254c	25	0	Readout_terminal
ymr122w-a	25	0	Readout_terminal
yml122c	25	0	Readout_terminal
ylr171w	25	0	Readout_terminal
ylr046c	25	0	Readout_terminal
yll032c	25	0	Readout_terminal
ykl169c	25	0	Readout_terminal
ykl162c	25	0	Readout_terminal
yil166c	25	0	Readout_terminal
yhr218w	25	0	Readout_terminal
yhl041w	25	0	Readout_terminal
yhl008c	25	0	Readout_terminal
ygl114w	25	0	Readout_terminal
ygl036w	25	0	Readout_terminal
yft2	25	0	Readout_terminal
yfr057w	25	0	Readout_terminal
yfl066c	25	0	Readout_terminal
yel008w	25	0	Readout_terminal
ydr476c	25	0	Readout_terminal
ydr262w	25	0	Readout_terminal
ydr239c	25	0	Readout_terminal
ydr124w	25	0	Readout_terminal
ycr087c-a	25	0	Readout_terminal
ycp4	25	0	Readout_terminal
ycf1	25	0	Readout_terminal
ybr284w	25	0	Readout_terminal
yar061w	25	0	Readout_terminal
xks1	25	0	Readout_terminal
vhs1	25	0	Readout_terminal
vba5	25	0	Readout_terminal
vab2	25	0	Readout_terminal
urn1	25	0	Readout_terminal
ubx4	25	0	Readout_terminal
ubp6	25	0	Readout_terminal
tri1	25	0	Readout_terminal
tma46	25	0	Readout_terminal
thi73	25	0	Readout_terminal
swe1	25	0	Readout_terminal
sua5	25	0	Readout_terminal
stv1	25	0	Readout_terminal
spt8	25	0	Readout_terminal
spo22	25	0	Readout_terminal
spc98	25	0	Readout_terminal
snf3	25	0	Readout_terminal
smc6	25	0	Readout_terminal
set4	25	0	Readout_terminal
sec26	25	0	Readout_terminal
saf1	25	0	Readout_terminal
rts1	25	0	Readout_terminal
rrp8	25	0	Readout_terminal
rrp46	25	0	Readout_terminal
rrp43	25	0	Readout_terminal
rpl39	25	0	Readout_terminal
rpb4	25	0	Readout_terminal
rlp7	25	0	Readout_terminal
rib1	25	0	Readout_terminal
rgd2	25	0	Readout_terminal
rex2	25	0	Readout_terminal
puf2	25	0	Readout_terminal
ptk2	25	0	Readout_terminal
prs3	25	0	Readout_terminal
pmu1	25	0	Readout_terminal
pig2	25	0	Readout_terminal
pex28	25	0	Readout_terminal
pet18	25	0	Readout_terminal
pet122	25	0	Readout_terminal
ost1	25	0	Readout_terminal
nto1	25	0	Readout_terminal
nse5	25	0	Readout_terminal
nrp1	25	0	Readout_terminal
not5	25	0	Readout_terminal
nop9	25	0	Readout_terminal
nop13	25	0	Readout_terminal
nnk1	25	0	Readout_terminal
ngl1	25	0	Readout_terminal
ncs2	25	0	Readout_terminal
ncr1	25	0	Readout_terminal
nba1	25	0	Readout_terminal
mst27	25	0	Readout_terminal
mph2	25	0	Readout_terminal
mnt4	25	0	Readout_terminal
mnd1	25	0	Readout_terminal
mmm1	25	0	Readout_terminal
mip6	25	0	Readout_terminal
mei4	25	0	Readout_terminal
mdn1	25	0	Readout_terminal
mam3	25	0	Readout_terminal
los1	25	0	Readout_terminal
lhp1	25	0	Readout_terminal
kre5	25	0	Readout_terminal
kin2	25	0	Readout_terminal
irc19	25	0	Readout_terminal
imd1	25	0	Readout_terminal
iki3	25	0	Readout_terminal
hvg1	25	0	Readout_terminal
gtt3	25	0	Readout_terminal
gpt2	25	0	Readout_terminal
gpi15	25	0	Readout_terminal
gid7	25	0	Readout_terminal
gfd2	25	0	Readout_terminal
fur4	25	0	Readout_terminal
frd1	25	0	Readout_terminal
est2	25	0	Readout_terminal
est1	25	0	Readout_terminal
epl1	25	0	Readout_terminal
env11	25	0	Readout_terminal
eki1	25	0	Readout_terminal
ecm5	25	0	Readout_terminal
dia2	25	0	Readout_terminal
dfg5	25	0	Readout_terminal
dal2	25	0	Readout_terminal
cos111	25	0	Readout_terminal
chd1	25	0	Readout_terminal
ceg1	25	0	Readout_terminal
ccz1	25	0	Readout_terminal
cct5	25	0	Readout_terminal
cbc2	25	0	Readout_terminal
cax4	25	0	Readout_terminal
cab2	25	0	Readout_terminal
bud26	25	0	Readout_terminal
bbc1	25	0	Readout_terminal
azr1	25	0	Readout_terminal
art5	25	0	Readout_terminal
arp7	25	0	Readout_terminal
arf3	25	0	Readout_terminal
apa2	25	0	Readout_terminal
aim4	25	0	Readout_terminal
aim14	25	0	Readout_terminal
abz1	25	0	Readout_terminal
zip1	24	0	Readout_terminal
ypt1	24	0	Readout_terminal
ypr076w	24	0	Readout_terminal
ypr059c	24	0	Readout_terminal
ypr038w	24	0	Readout_terminal
ypp1	24	0	Readout_terminal
ypl199c	24	0	Readout_terminal
ypl108w	24	0	Readout_terminal
yol114c	24	0	Readout_terminal
yol075c	24	0	Readout_terminal
ynl018c	24	0	Readout_terminal
ymr265c	24	0	Readout_terminal
ymr160w	24	0	Readout_terminal
ymr057c	24	0	Readout_terminal
ylr198c	24	0	Readout_terminal
yll056c	24	0	Readout_terminal
yku70	24	0	Readout_terminal
yjr129c	24	0	Readout_terminal
yjr061w	24	0	Readout_terminal
ygr283c	24	0	Readout_terminal
ygr125w	24	0	Readout_terminal
yfr016c	24	0	Readout_terminal
yer010c	24	0	Readout_terminal
ydr509w	24	0	Readout_terminal
ydl011c	24	0	Readout_terminal
ycr090c	24	0	Readout_terminal
ybr099c	24	0	Readout_terminal
ybr096w	24	0	Readout_terminal
ybl048w	24	0	Readout_terminal
yar070c	24	0	Readout_terminal
vta1	24	0	Readout_terminal
vps71	24	0	Readout_terminal
vps36	24	0	Readout_terminal
vps33	24	0	Readout_terminal
vid27	24	0	Readout_terminal
utr5	24	0	Readout_terminal
utp5	24	0	Readout_terminal
ups3	24	0	Readout_terminal
ubx2	24	0	Readout_terminal
ubp8	24	0	Readout_terminal
ubp3	24	0	Readout_terminal
trm732	24	0	Readout_terminal
trm7	24	0	Readout_terminal
tfb1	24	0	Readout_terminal
tef1	24	0	Readout_terminal
ssk22	24	0	Readout_terminal
ssf2	24	0	Readout_terminal
ssf1	24	0	Readout_terminal
srl4	24	0	Readout_terminal
spt16	24	0	Readout_terminal
sps19	24	0	Readout_terminal
spf1	24	0	Readout_terminal
spc24	24	0	Readout_terminal
snx41	24	0	Readout_terminal
snu66	24	0	Readout_terminal
snr190	24	0	Readout_terminal
slu7	24	0	Readout_terminal
sit4	24	0	Readout_terminal
she4	24	0	Readout_terminal
set1	24	0	Readout_terminal
sba1	24	0	Readout_terminal
sap4	24	0	Readout_terminal
sap1	24	0	Readout_terminal
rtp1	24	0	Readout_terminal
rtk1	24	0	Readout_terminal
rsc9	24	0	Readout_terminal
rrt6	24	0	Readout_terminal
rrp40	24	0	Readout_terminal
rpt4	24	0	Readout_terminal
rib7	24	0	Readout_terminal
rfc4	24	0	Readout_terminal
rex4	24	0	Readout_terminal
ret3	24	0	Readout_terminal
rer2	24	0	Readout_terminal
rec102	24	0	Readout_terminal
rcy1	24	0	Readout_terminal
rad53	24	0	Readout_terminal
puf3	24	0	Readout_terminal
ptc7	24	0	Readout_terminal
psf3	24	0	Readout_terminal
ppq1	24	0	Readout_terminal
pol5	24	0	Readout_terminal
pol30	24	0	Readout_terminal
pho87	24	0	Readout_terminal
pho80	24	0	Readout_terminal
pex11	24	0	Readout_terminal
pdx3	24	0	Readout_terminal
pan6	24	0	Readout_terminal
pal1	24	0	Readout_terminal
npr2	24	0	Readout_terminal
ngl3	24	0	Readout_terminal
ngl2	24	0	Readout_terminal
nam2	24	0	Readout_terminal
mxr2	24	0	Readout_terminal
mum2	24	0	Readout_terminal
muk1	24	0	Readout_terminal
mtw1	24	0	Readout_terminal
mrpl15	24	0	Readout_terminal
mrm1	24	0	Readout_terminal
mps3	24	0	Readout_terminal
mnt3	24	0	Readout_terminal
mer1	24	0	Readout_terminal
mef1	24	0	Readout_terminal
mak21	24	0	Readout_terminal
lsm12	24	0	Readout_terminal
lot6	24	0	Readout_terminal
las17	24	0	Readout_terminal
ktr7	24	0	Readout_terminal
kgd2	24	0	Readout_terminal
kae1	24	0	Readout_terminal
isr1	24	0	Readout_terminal
ils1	24	0	Readout_terminal
hos3	24	0	Readout_terminal
his6	24	0	Readout_terminal
gyp1	24	0	Readout_terminal
gtb1	24	0	Readout_terminal
gpa2	24	0	Readout_terminal
gcd10	24	0	Readout_terminal
fyv12	24	0	Readout_terminal
fsf1	24	0	Readout_terminal
fmo1	24	0	Readout_terminal
fmc1	24	0	Readout_terminal
fig2	24	0	Readout_terminal
fdh2	24	0	Readout_terminal
exo5	24	0	Readout_terminal
est3	24	0	Readout_terminal
ela1	24	0	Readout_terminal
ecm12	24	0	Readout_terminal
dsl1	24	0	Readout_terminal
dfg16	24	0	Readout_terminal
dfg10	24	0	Readout_terminal
ddi1	24	0	Readout_terminal
cyc2	24	0	Readout_terminal
csh1	24	0	Readout_terminal
crs5	24	0	Readout_terminal
crn1	24	0	Readout_terminal
cpt1	24	0	Readout_terminal
cox10	24	0	Readout_terminal
cos9	24	0	Readout_terminal
cos7	24	0	Readout_terminal
cos5	24	0	Readout_terminal
coq9	24	0	Readout_terminal
cmr1	24	0	Readout_terminal
cki1	24	0	Readout_terminal
cft2	24	0	Readout_terminal
cet1	24	0	Readout_terminal
cdc16	24	0	Readout_terminal
cct7	24	0	Readout_terminal
caf16	24	0	Readout_terminal
bub1	24	0	Readout_terminal
brr1	24	0	Readout_terminal
bms1	24	0	Readout_terminal
blm10	24	0	Readout_terminal
bet1	24	0	Readout_terminal
atg11	24	0	Readout_terminal
arp5	24	0	Readout_terminal
aro1	24	0	Readout_terminal
alg6	24	0	Readout_terminal
aim6	24	0	Readout_terminal
aim36	24	0	Readout_terminal
zrg8	23	0	Readout_terminal
ypt53	23	0	Readout_terminal
ypr078c	23	0	Readout_terminal
ypr071w	23	0	Readout_terminal
ypr064w	23	0	Readout_terminal
ypl080c	23	0	Readout_terminal
yor022c	23	0	Readout_terminal
yol118c	23	0	Readout_terminal
yol046c	23	0	Readout_terminal
ynr077c	23	0	Readout_terminal
ynl046w	23	0	Readout_terminal
ynl017c	23	0	Readout_terminal
ymr324c	23	0	Readout_terminal
ymr187c	23	0	Readout_terminal
yml082w	23	0	Readout_terminal
yml079w	23	0	Readout_terminal
yml003w	23	0	Readout_terminal
ymc1	23	0	Readout_terminal
ylr118c	23	0	Readout_terminal
yll053c	23	0	Readout_terminal
yjr128w	23	0	Readout_terminal
yjr079w	23	0	Readout_terminal
yjr039w	23	0	Readout_terminal
yjl009w	23	0	Readout_terminal
yir014w	23	0	Readout_terminal
yil141w	23	0	Readout_terminal
yil082w-a	23	0	Readout_terminal
yil077c	23	0	Readout_terminal
ygr265w	23	0	Readout_terminal
ygr237c	23	0	Readout_terminal
ygr164w	23	0	Readout_terminal
ygr153w	23	0	Readout_terminal
ygl138c	23	0	Readout_terminal
yel075c	23	0	Readout_terminal
yel059w	23	0	Readout_terminal
ydr278c	23	0	Readout_terminal
ydr029w	23	0	Readout_terminal
ydl144c	23	0	Readout_terminal
ydl114w	23	0	Readout_terminal
ydl057w	23	0	Readout_terminal
ycr022c	23	0	Readout_terminal
ybr209w	23	0	Readout_terminal
ybr134w	23	0	Readout_terminal
ybr062c	23	0	Readout_terminal
whi5	23	0	Readout_terminal
whi4	23	0	Readout_terminal
vps34	23	0	Readout_terminal
vma5	23	0	Readout_terminal
vfa1	23	0	Readout_terminal
usb1	23	0	Readout_terminal
ung1	23	0	Readout_terminal
ugx2	23	0	Readout_terminal
ubx7	23	0	Readout_terminal
twf1	23	0	Readout_terminal
tra1	23	0	Readout_terminal
tom1	23	0	Readout_terminal
tma108	23	0	Readout_terminal
tip20	23	0	Readout_terminal
tfc3	23	0	Readout_terminal
tfb4	23	0	Readout_terminal
tex1	23	0	Readout_terminal
tea1	23	0	Readout_terminal
tcb1	23	0	Readout_terminal
swf1	23	0	Readout_terminal
swd1	23	0	Readout_terminal
sts1	23	0	Readout_terminal
ste20	23	0	Readout_terminal
ste13	23	0	Readout_terminal
ssh4	23	0	Readout_terminal
ssd1	23	0	Readout_terminal
srp68	23	0	Readout_terminal
spp2	23	0	Readout_terminal
spe1	23	0	Readout_terminal
sop4	23	0	Readout_terminal
sog2	23	0	Readout_terminal
snu71	23	0	Readout_terminal
sna4	23	0	Readout_terminal
smf2	23	0	Readout_terminal
smc5	23	0	Readout_terminal
slx8	23	0	Readout_terminal
sla1	23	0	Readout_terminal
sen1	23	0	Readout_terminal
see1	23	0	Readout_terminal
sec24	23	0	Readout_terminal
scp160	23	0	Readout_terminal
saw1	23	0	Readout_terminal
rtt103	23	0	Readout_terminal
rsc8	23	0	Readout_terminal
rrp3	23	0	Readout_terminal
rrn11	23	0	Readout_terminal
rrm3	23	0	Readout_terminal
rpr2	23	0	Readout_terminal
rpo41	23	0	Readout_terminal
rpn14	23	0	Readout_terminal
rpc40	23	0	Readout_terminal
rlp24	23	0	Readout_terminal
rkr1	23	0	Readout_terminal
rkm5	23	0	Readout_terminal
rib2	23	0	Readout_terminal
rcn1	23	0	Readout_terminal
pus9	23	0	Readout_terminal
psk2	23	0	Readout_terminal
prs4	23	0	Readout_terminal
pol3	23	0	Readout_terminal
plp2	23	0	Readout_terminal
plp1	23	0	Readout_terminal
pkp2	23	0	Readout_terminal
pex30	23	0	Readout_terminal
pet494	23	0	Readout_terminal
pea2	23	0	Readout_terminal
pby1	23	0	Readout_terminal
pau15	23	0	Readout_terminal
pan2	23	0	Readout_terminal
pam16	23	0	Readout_terminal
ost2	23	0	Readout_terminal
orc6	23	0	Readout_terminal
nmd2	23	0	Readout_terminal
nat2	23	0	Readout_terminal
mtc6	23	0	Readout_terminal
mss4	23	0	Readout_terminal
mso1	23	0	Readout_terminal
msh4	23	0	Readout_terminal
msc2	23	0	Readout_terminal
mrp7	23	0	Readout_terminal
mrl1	23	0	Readout_terminal
mpt5	23	0	Readout_terminal
mps2	23	0	Readout_terminal
mpp10	23	0	Readout_terminal
mpm1	23	0	Readout_terminal
mnr2	23	0	Readout_terminal
mlp1	23	0	Readout_terminal
mlh3	23	0	Readout_terminal
met22	23	0	Readout_terminal
mef2	23	0	Readout_terminal
mdm38	23	0	Readout_terminal
lst8	23	0	Readout_terminal
ldh1	23	0	Readout_terminal
ldb7	23	0	Readout_terminal
lcl3	23	0	Readout_terminal
irc4	23	0	Readout_terminal
ira2	23	0	Readout_terminal
ioc2	23	0	Readout_terminal
inp54	23	0	Readout_terminal
imh1	23	0	Readout_terminal
icp55	23	0	Readout_terminal
iba57	23	0	Readout_terminal
hut1	23	0	Readout_terminal
htl1	23	0	Readout_terminal
hsv2	23	0	Readout_terminal
hrt3	23	0	Readout_terminal
hop2	23	0	Readout_terminal
gcg1	23	0	Readout_terminal
fyv10	23	0	Readout_terminal
flc3	23	0	Readout_terminal
fbp26	23	0	Readout_terminal
ehd3	23	0	Readout_terminal
efr3	23	0	Readout_terminal
dsd1	23	0	Readout_terminal
dph2	23	0	Readout_terminal
dog2	23	0	Readout_terminal
deg1	23	0	Readout_terminal
dcr2	23	0	Readout_terminal
dap2	23	0	Readout_terminal
csm3	23	0	Readout_terminal
cox11	23	0	Readout_terminal
clp1	23	0	Readout_terminal
clb3	23	0	Readout_terminal
chc1	23	0	Readout_terminal
cef1	23	0	Readout_terminal
cdc55	23	0	Readout_terminal
cdc13	23	0	Readout_terminal
cab4	23	0	Readout_terminal
cab1	23	0	Readout_terminal
bfa1	23	0	Readout_terminal
bet3	23	0	Readout_terminal
bcp1	23	0	Readout_terminal
axl1	23	0	Readout_terminal
avl9	23	0	Readout_terminal
atm1	23	0	Readout_terminal
atg9	23	0	Readout_terminal
aly2	23	0	Readout_terminal
aim29	23	0	Readout_terminal
aad4	23	0	Readout_terminal
ypr195c	22	0	Readout_terminal
ypl238c	22	0	Readout_terminal
ypl182c	22	0	Readout_terminal
ypl162c	22	0	Readout_terminal
yor263c	22	0	Readout_terminal
yor029w	22	0	Readout_terminal
ynl276c	22	0	Readout_terminal
ynl019c	22	0	Readout_terminal
ymr172c-a	22	0	Readout_terminal
ylr407w	22	0	Readout_terminal
ylr283w	22	0	Readout_terminal
ylr241w	22	0	Readout_terminal
ylr036c	22	0	Readout_terminal
ykr078w	22	0	Readout_terminal
ykl111c	22	0	Readout_terminal
ykl100c	22	0	Readout_terminal
yjr154w	22	0	Readout_terminal
yjr098c	22	0	Readout_terminal
yjl171c	22	0	Readout_terminal
yjl086c	22	0	Readout_terminal
yjl049w	22	0	Readout_terminal
yjl027c	22	0	Readout_terminal
yhr177w	22	0	Readout_terminal
ygr168c	22	0	Readout_terminal
ygr114c	22	0	Readout_terminal
ygr093w	22	0	Readout_terminal
ygl007c-a	22	0	Readout_terminal
yfl034w	22	0	Readout_terminal
yer135c	22	0	Readout_terminal
yel074w	22	0	Readout_terminal
yeh2	22	0	Readout_terminal
yea4	22	0	Readout_terminal
ydr286c	22	0	Readout_terminal
ydr161w	22	0	Readout_terminal
ydr102c	22	0	Readout_terminal
ydl121c	22	0	Readout_terminal
ycr064c	22	0	Readout_terminal
ycr006c	22	0	Readout_terminal
yck2	22	0	Readout_terminal
ybr085c-a	22	0	Readout_terminal
ybl095w	22	0	Readout_terminal
yar023c	22	0	Readout_terminal
vma22	22	0	Readout_terminal
vid30	22	0	Readout_terminal
vba3	22	0	Readout_terminal
trs23	22	0	Readout_terminal
thp1	22	0	Readout_terminal
thi6	22	0	Readout_terminal
tgl4	22	0	Readout_terminal
tgl2	22	0	Readout_terminal
tcd1	22	0	Readout_terminal
srs2	22	0	Readout_terminal
srp14	22	0	Readout_terminal
spo21	22	0	Readout_terminal
spe4	22	0	Readout_terminal
spc105	22	0	Readout_terminal
spc1	22	0	Readout_terminal
slx9	22	0	Readout_terminal
sli1	22	0	Readout_terminal
sfa1	22	0	Readout_terminal
sec9	22	0	Readout_terminal
sds22	22	0	Readout_terminal
sda1	22	0	Readout_terminal
sco2	22	0	Readout_terminal
sch9	22	0	Readout_terminal
rrn5	22	0	Readout_terminal
rpo21	22	0	Readout_terminal
rnh201	22	0	Readout_terminal
ria1	22	0	Readout_terminal
rho4	22	0	Readout_terminal
rce1	22	0	Readout_terminal
rad3	22	0	Readout_terminal
pug1	22	0	Readout_terminal
pti1	22	0	Readout_terminal
ptc6	22	0	Readout_terminal
psp1	22	0	Readout_terminal
pso2	22	0	Readout_terminal
prs2	22	0	Readout_terminal
prp46	22	0	Readout_terminal
prp31	22	0	Readout_terminal
prm3	22	0	Readout_terminal
ppz1	22	0	Readout_terminal
pof1	22	0	Readout_terminal
phb2	22	0	Readout_terminal
pfs1	22	0	Readout_terminal
per1	22	0	Readout_terminal
pct1	22	0	Readout_terminal
pch2	22	0	Readout_terminal
pca1	22	0	Readout_terminal
pam1	22	0	Readout_terminal
oar1	22	0	Readout_terminal
nup82	22	0	Readout_terminal
ntc20	22	0	Readout_terminal
nmt1	22	0	Readout_terminal
mto1	22	0	Readout_terminal
mtf1	22	0	Readout_terminal
msl5	22	0	Readout_terminal
mrs1	22	0	Readout_terminal
mrpl40	22	0	Readout_terminal
mpp6	22	0	Readout_terminal
mpc54	22	0	Readout_terminal
mnn5	22	0	Readout_terminal
mis1	22	0	Readout_terminal
mih1	22	0	Readout_terminal
mif2	22	0	Readout_terminal
mia40	22	0	Readout_terminal
meu1	22	0	Readout_terminal
mcm4	22	0	Readout_terminal
mcm2	22	0	Readout_terminal
mad2	22	0	Readout_terminal
lsb6	22	0	Readout_terminal
lip5	22	0	Readout_terminal
kar1	22	0	Readout_terminal
jsn1	22	0	Readout_terminal
jip4	22	0	Readout_terminal
itc1	22	0	Readout_terminal
ist3	22	0	Readout_terminal
irc3	22	0	Readout_terminal
irc22	22	0	Readout_terminal
ipi1	22	0	Readout_terminal
htd2	22	0	Readout_terminal
hrt1	22	0	Readout_terminal
hpm1	22	0	Readout_terminal
hos4	22	0	Readout_terminal
gto1	22	0	Readout_terminal
gsp2	22	0	Readout_terminal
gpi1	22	0	Readout_terminal
gle2	22	0	Readout_terminal
gin4	22	0	Readout_terminal
gga1	22	0	Readout_terminal
gcd6	22	0	Readout_terminal
fzo1	22	0	Readout_terminal
fsh2	22	0	Readout_terminal
fmp41	22	0	Readout_terminal
flx1	22	0	Readout_terminal
far7	22	0	Readout_terminal
faa2	22	0	Readout_terminal
ent1	22	0	Readout_terminal
elc1	22	0	Readout_terminal
dos2	22	0	Readout_terminal
dcv1	22	0	Readout_terminal
dam1	22	0	Readout_terminal
cue1	22	0	Readout_terminal
ctf18	22	0	Readout_terminal
csm4	22	0	Readout_terminal
cse1	22	0	Readout_terminal
coq5	22	0	Readout_terminal
cog3	22	0	Readout_terminal
clu1	22	0	Readout_terminal
cir2	22	0	Readout_terminal
cic1	22	0	Readout_terminal
cdc34	22	0	Readout_terminal
cdc1	22	0	Readout_terminal
cce1	22	0	Readout_terminal
can1	22	0	Readout_terminal
bud6	22	0	Readout_terminal
bsc6	22	0	Readout_terminal
bem3	22	0	Readout_terminal
atg36	22	0	Readout_terminal
ape4	22	0	Readout_terminal
apc9	22	0	Readout_terminal
amd2	22	0	Readout_terminal
ypr123c	21	0	Readout_terminal
ypr117w	21	0	Readout_terminal
ypk9	21	0	Readout_terminal
ypd1	21	0	Readout_terminal
yor304c-a	21	0	Readout_terminal
yol131w	21	0	Readout_terminal
ynl319w	21	0	Readout_terminal
ynl285w	21	0	Readout_terminal
ynl193w	21	0	Readout_terminal
ynd1	21	0	Readout_terminal
ymr326c	21	0	Readout_terminal
ymr141c	21	0	Readout_terminal
ykl123w	21	0	Readout_terminal
ykl050c	21	0	Readout_terminal
yjr120w	21	0	Readout_terminal
yjl132w	21	0	Readout_terminal
yjl055w	21	0	Readout_terminal
yjl022w	21	0	Readout_terminal
yir007w	21	0	Readout_terminal
yil168w	21	0	Readout_terminal
yil089w	21	0	Readout_terminal
yia6	21	0	Readout_terminal
yhr080c	21	0	Readout_terminal
yhl018w	21	0	Readout_terminal
yhl017w	21	0	Readout_terminal
ygr201c	21	0	Readout_terminal
ygr111w	21	0	Readout_terminal
ygr051c	21	0	Readout_terminal
ygl262w	21	0	Readout_terminal
ygl052w	21	0	Readout_terminal
yfh7	21	0	Readout_terminal
yer186c	21	0	Readout_terminal
yer181c	21	0	Readout_terminal
yel076c	21	0	Readout_terminal
yel023c	21	0	Readout_terminal
yel014c	21	0	Readout_terminal
ydr535c	21	0	Readout_terminal
ydl199c	21	0	Readout_terminal
ybr242w	21	0	Readout_terminal
ybr138c	21	0	Readout_terminal
ybr075w	21	0	Readout_terminal
ybr013c	21	0	Readout_terminal
ybl073w	21	0	Readout_terminal
ybl070c	21	0	Readout_terminal
wbp1	21	0	Readout_terminal
vps53	21	0	Readout_terminal
vps16	21	0	Readout_terminal
vma21	21	0	Readout_terminal
ura2	21	0	Readout_terminal
ufd4	21	0	Readout_terminal
trs65	21	0	Readout_terminal
trs31	21	0	Readout_terminal
trp5	21	0	Readout_terminal
trp1	21	0	Readout_terminal
tpo5	21	0	Readout_terminal
top1	21	0	Readout_terminal
thi22	21	0	Readout_terminal
tfb6	21	0	Readout_terminal
tfb3	21	0	Readout_terminal
tel2	21	0	Readout_terminal
tcm62	21	0	Readout_terminal
taf13	21	0	Readout_terminal
swm2	21	0	Readout_terminal
swc7	21	0	Readout_terminal
